id,lower,upper,pred
te433,145531.7619567133,254804.79036400747,200168.27616036037
te434,308152.696433511,539530.2177279958,423841.4570807534
te435,190059.36557229003,332766.0996488722,261412.73261058112
te436,147891.97288191694,258937.17385147064,203414.57336669377
te437,208218.94648139615,364560.86489069834,286389.9056860472
te438,322648.52970595745,564910.2977083094,443779.4137071334
te439,182457.1906480844,319455.80530605454,250956.49797706946
te440,324854.8575877192,568773.2545352443,446814.05606148177
te441,384081.2439323522,672469.9785606884,528275.6112465203
te442,493388.8493898503,863851.5788334433,678620.2141116468
te443,184236.77027742247,322571.5884745729,253404.1793759977
te444,452397.1980485364,792081.2038564355,622239.2009524859
te445,284173.6255105991,497546.3782039916,390860.00185729534
te446,176332.28617529885,308731.995058695,242532.1406169969
te447,401603.3579653944,703148.6327107806,552375.9953380874
te448,287453.0075181861,503288.095570234,395370.55154421006
te449,308925.4937228243,540883.2725433146,424904.38313306944
te450,112598.92981542114,197144.22694451877,154871.57837996996
te451,227389.41591807996,398125.54781844805,312757.481868264
te452,245465.37288422702,429773.8997895997,337619.63633691333
te453,188555.86220301414,330133.68555816764,259344.77388059086
te454,264319.8284702044,462785.2887703873,363552.55862029584
te455,280208.3184200933,490603.7065264112,385406.0124732522
te456,292017.4471315912,511279.76050430373,401648.60381794744
te457,300102.53062980255,525435.5569994358,412769.04381461913
te458,223855.470487921,391938.1272005535,307896.79884423723
te459,279751.02781207004,489803.0576787222,384777.0427453961
te460,215770.4624279414,377782.46278671117,296776.4626073263
te461,396907.99077735277,694927.7327783875,545917.8617778701
te462,363987.4623337764,637288.711330734,500638.0868322551
te463,317226.99389797705,555417.9829281564,436322.4884130667
te464,314739.8444811521,551063.3487422077,432901.5966116799
te465,167987.70869995782,294121.862633356,231054.7856666569
te466,302419.2361123493,529491.7688316753,415955.50247201225
te467,312895.6146732951,547834.372584317,430364.993628806
te468,316041.31700293743,553342.0364226102,434691.6767127738
te469,496351.3666394918,869038.5124388317,682694.9395391617
te470,244709.15076082255,428449.8656610222,336579.50821092236
te471,230276.75001535774,403180.8467406623,316728.79837801
te472,208781.02229260944,365544.97727495903,287162.9997837842
te473,212569.42435243443,372177.91416577605,292373.6692591052
te474,233552.8737705322,408916.85938436317,321234.8665774477
te475,157930.30688316657,276512.82576691365,217221.5663250401
te476,207513.86571886943,363326.37179125554,285420.11875506246
te477,357609.5703558557,626121.9570322342,491865.7636940449
te478,228753.0223283691,400513.0228331193,314633.0225807442
te479,156536.0498790091,274071.68605362164,215303.86796631536
te480,115027.77851341887,201396.78511462657,158212.28181402272
te481,176895.32115530217,309717.7868069597,243306.5539811309
te482,315717.4070875866,552774.917623469,434246.16235552775
te483,215267.57713870614,376901.9843332252,296084.78073596564
te484,130136.1508404433,227849.3312239348,178992.74103218905
te485,207074.72025857496,362557.4924384245,284816.1063484997
te486,203908.75285931304,357014.3474326754,280461.55014599423
te487,184333.17778133738,322740.3838873012,253536.78083431927
te488,424513.443300871,743260.8351100339,583887.1392054524
te489,213680.53847030233,374123.3121742055,293901.9253222539
te490,352342.99825500377,616900.9609963746,484621.97962568916
te491,276344.08053434524,483837.99221665424,380091.03637549974
te492,265639.13102848246,465095.19423204684,365367.16263026465
te493,173796.30437470193,304291.86252418865,239044.08344944526
te494,168245.22897454555,294572.74289961933,231408.9859370824
te495,252791.90394205623,442601.5821125886,347696.7430273224
te496,202447.4884854679,354455.88763367466,278451.68805957126
te497,153819.3470348182,269315.1374529027,211567.24224386044
te498,396566.5482729214,694329.916984823,545448.2326288722
te499,356700.9889153435,624531.1640646673,490616.07649000536
te500,337367.29377211834,590680.6968422862,464023.9953072022
te501,117114.53055823258,205050.3821725566,161082.45636539458
te502,476028.3614672064,833455.9083195257,654742.134893366
te503,544221.4760492041,952852.0595906341,748536.767819919
te504,306833.3590409817,537220.2512766666,422026.80515882414
te505,316533.6974168889,554204.1223787575,435368.9098978232
te506,299687.2608185645,524708.4804095951,412197.87061407976
te507,127426.76886245175,223105.60038720176,175266.18462482674
te508,281403.3693697833,492696.0656280666,387049.71749892493
te509,224834.40401972743,393652.0963712588,309243.2501954931
te510,302947.38895005576,530416.4870600712,416681.93800506345
te511,150409.4310055496,263344.87414189376,206877.15257372166
te512,312074.8015611656,546397.2490990232,429236.0253300944
te513,176749.74175022158,309462.89860046696,243106.32017534427
te514,119524.87253212712,209270.53778055674,164397.70515634192
te515,296995.57321770565,519995.72983445774,408495.65152608167
te516,65881.09529504759,115348.14428068862,90614.6197878681
te517,352817.92704345606,617732.4917134659,485275.20937846095
te518,358977.0295884505,628516.1777742072,493746.6036813288
te519,191244.1845903841,334840.5441375918,263042.36436398793
te520,240340.87848628286,420801.66099283396,330571.2697395584
