id,lower,upper,pred
te100,243006.4675335681,248665.39177165693,245835.9296526125
te101,497015.0056962614,508589.0608684346,502802.033282348
te102,148481.4924151013,151939.2008656772,150210.34664038927
te103,243594.32546325037,249266.93922787975,246430.63234556504
te104,167587.2980959455,171489.92600876003,169538.61205235278
te105,200135.2207038751,204795.79646069097,202465.50858228304
te106,187892.2732961262,192267.74589278942,190080.0095944578
te107,215100.79404842918,220109.87512115683,217605.334584793
te108,532330.8283280886,544727.2878037675,538529.058065928
te109,215975.12313774743,221004.56482937478,218489.84398356112
te110,446604.3918282235,457004.52826658613,451804.4600474048
te111,237863.7111636091,243402.8753435895,240633.2932535993
te112,184544.69792534283,188842.21508486551,186693.45650510417
te113,233141.94168889325,238571.14938912092,235856.5455390071
te114,312046.2705661945,319312.9339675228,315679.6022668586
te115,509864.8731496915,521738.1649106126,515801.51903015206
te116,174920.54998107284,178993.94831517676,176957.2491481248
te117,236004.8946761316,241500.7723469836,238752.8335115576
te118,317487.64806987357,324881.0255597473,321184.3368148104
te119,482493.30433237227,493729.1906950464,488111.24751370936
te120,277831.87195412384,284301.78006098355,281066.82600755367
te121,522218.87291571044,534379.8539279624,528299.3634218364
te122,556841.2933100614,569808.5312748112,563324.9122924363
te123,355672.46676425356,363955.0592541635,359813.76300920855
te124,352388.80401582347,360594.9294104112,356491.86671311734
te125,513319.9749015904,525273.7260809267,519296.85049125855
te126,155456.2766250993,159076.40781208218,157266.34221859073
te127,163862.20728225593,167678.08850512173,165770.14789368882
te128,398210.17109599104,407483.34481823904,402846.75795711507
te129,386198.45932399895,395191.91470139235,390695.18701269565
te130,317859.2933057796,325261.3253481629,321560.30932697124
te131,302368.2693383818,309409.55982564663,305888.9145820142
te132,432591.31099662837,442665.1229401203,437628.2169683743
te133,689118.0533447708,705165.6379813345,697141.8456630526
te134,516378.3748037636,528403.3473522752,522390.86107801937
te135,566039.3251404449,579220.7589074546,572630.0420239497
te136,331960.2987598523,339690.70280959574,335825.500784724
te137,324482.390295181,332038.65528644406,328260.52279081254
te138,282455.6167419766,289033.19861454424,285744.4076782604
te139,410412.0610140524,419969.3817851779,415190.72139961517
te140,149942.1814434852,153433.9051555927,151688.04329953896
te141,216611.2928032956,221655.54906334347,219133.42093331955
te142,178392.80970415636,182547.0670166543,180469.93836040533
te143,258728.22736840264,264753.26633873605,261740.74685356935
te144,514303.1189817114,526279.7647692489,520291.4418754801
te145,277388.0680730953,283847.6412593877,280617.8546662415
te146,254494.5356155151,260420.98403753852,257457.7598265268
te147,187368.47592915958,191731.75078620765,189550.11335768361
te148,175757.29249039077,179850.17615965917,177803.73432502497
te149,427960.72917080903,437926.7081335719,432943.71865219047
te150,506461.70032880246,518255.74194729736,512358.7211380499
te151,209947.45253196254,214836.52704885378,212391.98979040814
te152,477245.3227856025,488358.9986973471,482802.16074147477
te153,405987.26996982313,415441.5500377822,410714.4100038027
te154,468865.3264812367,479783.85629385407,474324.5913875454
te155,174760.0153262767,178829.67526831935,176794.84529729804
te156,537449.686905889,549965.3499285813,543707.5184172351
te157,269615.30322967697,275893.87099740654,272754.5871135418
te158,203871.43770284878,208619.01924658404,206245.2284747164
te159,398707.80431764806,407992.56649154634,403350.1854045972
te160,202243.57465527573,206953.24793364792,204598.41129446184
te161,135706.2342930716,138866.4435924177,137286.33894274465
te162,304808.1809918145,311906.29002936126,308357.23551058787
te163,276361.44312776334,282797.1091611082,279579.2761444358
te164,327198.8699703644,334818.3939885668,331008.6319794656
te165,277772.1548633387,284240.6723302871,281006.41359681287
te166,366359.69762338063,374891.1650932884,370625.4313583345
te167,188038.32817557416,192417.20197182597,190227.76507370008
te168,236727.80526380579,242240.51745057863,239484.1613571922
te169,272246.08298271964,278585.91407179483,275415.99852725724
te170,235397.16581830705,240878.89122564674,238138.0285219769
te171,263335.97364856425,269468.31382520887,266402.14373688656
te172,292180.23349041224,298984.27381893125,295582.2536546718
te173,350038.1673455873,358189.5531484137,354113.86024700047
te174,354105.2167557346,362351.3124842605,358228.2646199975
te175,186624.4436345798,190970.3921116823,188797.41787313105
te176,300146.78115516785,307136.33954882954,303641.56035199866
te177,253262.8970265922,259160.66411542243,256211.78057100732
te178,169330.11228914242,173273.3253500827,171301.71881961258
te179,268158.33735501085,274402.97656278935,271280.6569589001
te180,297662.3775775214,304594.0813314879,301128.2294545046
te181,256008.87222013032,261970.58520199635,258989.72871106333
te182,375758.68059502443,384509.0234434004,380133.85201921244
te183,381629.0861348658,390516.1339052712,386072.6100200685
te184,456266.74910678156,466891.89415646094,461579.3216316213
te185,297644.8370347077,304576.1323196986,301110.4846772031
te186,197137.59192447955,201728.36149741613,199432.97671094784
te187,393313.552774635,402472.69828856154,397893.1255315983
te188,520638.03613597696,532762.2039898792,526700.1200629281
te189,333479.91795921896,341245.70958529826,337362.8137722586
te190,286584.7997126104,293258.5384234432,289921.66906802676
te191,220006.84651247613,225130.17548767288,222568.5110000745
te192,242019.48079145903,247655.42093676102,244837.45086411003
te193,631230.5393359523,645930.0896611989,638580.3144985756
te194,300928.9682967503,307936.74158740276,304432.85494207655
te195,480160.795870834,491342.36479577684,485751.5803333054
te196,221698.85867248097,226861.58976203532,224280.22421725816
te197,449343.33317048196,459807.2517036412,454575.2924370616
te198,565710.3163444267,578884.0884394272,572297.202391927
te199,491666.3089534714,503115.8083064223,497391.0586299469
te200,188111.20203723977,192491.77285689302,190301.4874470664
te201,344609.4017850466,352634.3671953409,348621.8844901938
te202,235380.34692283996,240861.68066630265,238121.0137945713
te203,417297.3028420179,427014.9611640771,422156.1320030475
te204,595435.8667676063,609301.8617465802,602368.8642570933
te205,382622.7835080526,391532.9716426117,387077.8775753321
te206,246892.7324845662,252642.1566963802,249767.4445904732
te207,392961.0157942945,402111.95173222444,397536.4837632594
te208,219184.78861287958,224288.9742153902,221736.8814141349
te209,188658.17567893217,193051.48394722198,190854.82981307706
te210,260940.00946774185,267016.5545048,263978.2819862709
te211,159826.40869561056,163548.3077348999,161687.35821525523
te212,251193.84329674492,257043.42805355505,254118.63567514997
te213,212942.5415449725,217901.36310186223,215421.95232341735
te214,186386.8477359799,190727.26328548958,188557.05551073476
te215,246008.15554478476,251736.9804946294,248872.56801970708
te216,364387.1103054722,372872.6418696473,368629.8760875598
te217,248535.67650790204,254323.3601777866,251429.51834284433
te218,692762.2189637029,708894.6657743392,700828.4423690211
te219,337705.6633115944,345569.860437088,341637.76187434123
te220,312878.7204943263,320164.76926890464,316521.74488161545
te221,496946.2381725766,508518.6919461923,502732.46505938447
te222,264645.1162724167,270807.94262912235,267726.52945076954
te223,542380.4730385036,555010.959939926,548695.7164892148
te224,341597.8532840729,349552.6883600624,345575.2708220676
te225,296912.6417959591,303826.88635211287,300369.764074036
te226,412348.95767701446,421951.38322079874,417150.1704489066
te227,348504.9541551826,356620.6358165786,352562.7949858806
te228,601317.7402217349,615320.707177598,608319.2236996664
te229,568327.1623082934,581561.8732466201,574944.5177774568
te230,493900.0386960149,505401.5552134047,499650.7969547098
te231,498232.02404462674,509834.4200864881,504033.22206555743
te232,293556.32295377285,300392.40846239356,296974.3657080832
te233,382866.2532780233,391782.1111258066,387324.18220191495
te234,433150.6345726969,443237.47155940544,438194.05306605116
te235,243162.6927175369,248825.25499246127,245993.9738549991
te236,291733.2337742546,298526.8647603645,295130.0492673096
te237,235144.70898719673,240620.55539841283,237882.63219280477
te238,174361.4812583743,178421.86048406624,176391.67087122027
te239,293828.53892664146,300670.963565173,297249.7512459072
te240,423237.284037168,433093.26749888377,428165.2757680259
te241,268669.9242426951,274926.4768430182,271798.20054285665
te242,560862.2929070182,573923.1684292846,567392.7306681514
te243,318119.4018752131,325527.49110077776,321823.4464879954
te244,469748.08397293574,480687.1706777907,475217.6273253632
te245,319727.9173176086,327173.4642582568,323450.6907879327
te246,333988.37434414064,341766.0064623264,337877.1904032335
te247,210837.21672512463,215747.01130025124,213292.11401268793
te248,217256.7621140324,222316.04950458702,219786.4058093097
te249,261480.17916397072,267569.30320527387,264524.7411846223
te250,333168.27546711155,340926.8098326327,337047.54264987214
te251,366404.6538433986,374937.16821483825,370670.91102911846
te252,475115.10374486976,486179.172959787,480647.1383523284
te253,269023.51304384525,275288.29971405736,272155.9063789513
te254,318231.4004452899,325642.09779659414,321936.749120942
te255,254554.3189932142,260482.15959878123,257518.23929599772
te256,369592.2514142292,378198.9957983016,373895.6236062654
te257,361897.7968393118,370325.3594265587,366111.5781329353
te258,323500.4913709521,331033.89075012645,327267.1910605393
te259,318179.53550838394,325589.0250739385,321884.2802911612
te260,273800.31444191746,280176.3391276706,276988.32678479404
te261,189078.2117370721,193481.30144144633,191279.75658925922
te262,230423.24271001798,235789.13970208308,233106.19120605054
te263,346707.13234097365,354780.9478843875,350744.0401126806
te264,248498.74516780482,254285.56881261375,251392.1569902093
te265,342239.69642011594,350209.4781833953,346224.5873017556
te266,260589.53152982623,266657.9149400852,263623.72323495575
te267,234835.45486843714,240304.09963746593,237569.77725295155
te268,348699.4673510334,356819.67866733856,352759.57300918596
te269,176144.52360514784,180246.42477737935,178195.47419126358
te270,464128.14779559686,474936.3622920977,469532.2550438473
te271,433408.51884941873,443501.3612219056,438454.94003566215
te272,313959.2749600435,321270.48675155174,317614.8808557976
te273,502355.72058720625,514054.14570414607,508204.93314567616
te274,304473.8306663571,311564.15364298155,308018.99215466937
te275,298655.1310949323,305609.9532333565,302132.5421641444
te276,431259.8607691175,441302.6670523867,436281.2639107521
te277,390094.03168939654,399178.20378352393,394636.11773646023
te278,383401.9717775544,392330.30497396755,387866.138375761
te279,646078.9920072894,661124.3202436048,653601.6561254471
te280,527733.866986949,540023.2764066397,533878.5716967944
te281,267448.474252524,273676.58278292115,270562.5285177226
te282,394204.9709563811,403384.87504519726,398794.9230007892
te283,265667.4248926911,271854.0578875031,268760.7413900971
te284,186607.58734849596,190953.1432910011,188780.36531974853
te285,479711.60897487146,490882.71762425546,485297.16329956346
te286,497171.8284279684,508749.5355521515,502960.6819900599
te287,239983.83662867692,245572.37245503295,242778.10454185493
te288,307531.449974755,314692.97614276264,311112.2130587588
te289,254129.79988526623,260047.75465736602,257088.77727131612
te290,239250.94256536738,244822.41138926498,242036.67697731618
te291,218713.2159837082,223806.42001108496,221259.8179973966
te292,190895.79878720554,195341.21488526484,193118.50683623517
te293,313962.174097373,321273.45340148144,317617.8137494272
te294,186603.74220284203,190949.20860292405,188776.47540288305
te295,228588.71894853,233911.89513943865,231250.30704398433
te296,153433.3580113695,157006.3812209759,155219.86961617268
te297,427963.8103932632,437929.86110886704,432946.8357510651
te298,276322.15151082975,282756.90255501535,279539.52703292255
te299,337995.9863823588,345866.94430018315,341931.465341271
te300,365867.0562351712,374387.0514989245,370127.0538670479
te301,353010.5383148042,361231.142119493,357120.8402171486
te302,86265.58334708067,88274.46156941947,87270.02245825007
te303,316204.21440627996,323567.7044041022,319885.95940519107
te304,407182.5440861473,416664.65866294334,411923.6013745453
te305,281572.4623935063,288129.4781321794,284850.97026284283
te306,217127.49421057157,222183.77132210138,219655.6327663365
te307,430769.2103962823,440800.59083843936,435784.90061736084
te308,285126.1387681017,291765.90944566444,288446.02410688304
te309,360824.52709980466,369227.09631051903,365025.8117051619
te310,227869.9519134298,233176.39007988278,230523.1709966563
te311,531607.425523131,543987.0390205589,537797.232271845
te312,187153.2128546491,191511.4748515775,189332.3438531133
te313,348957.7976390781,357084.0247274871,353020.9111832826
te314,458287.4215154808,468959.6222348585,463623.52187516965
te315,140742.33469200195,144019.82033753837,142381.07751477015
te316,254609.5464490334,260538.6731437795,257574.10979640647
te317,176437.52792937463,180546.25233264628,178491.89013101044
te318,389765.8097961779,398842.3385430073,394304.07416959264
te319,189272.00387601147,193679.60644394578,191475.80515997863
te320,274274.03987872344,280661.09627233096,277467.5680755272
te321,422613.5320445285,432454.9901098401,427534.2610771843
te322,311736.91336062003,318996.3727191646,315366.6430398923
te323,232596.2419220353,238012.74183852065,235304.491880278
te324,298481.1478803969,305431.91844834335,301956.5331643701
te325,493544.2631566135,505037.4946812471,499290.8789189303
te326,264512.0530105049,270671.78070516395,267591.91685783444
te327,256159.31540891394,262124.5317815173,259141.92359521563
te328,420741.40841050446,430539.27008137933,425640.3392459419
te329,101958.61051655032,104332.93436969741,103145.77244312386
te330,322654.78080298426,330168.48600660823,326411.63340479624
te331,420742.86543815077,430540.76103902404,425641.8132385874
te332,201940.0563773909,206642.6615848724,204291.35898113166
te333,455113.5345458291,465711.8245331847,460412.6795395069
te334,365602.8877409398,374116.73127749783,369859.80950921885
te335,318460.8949491954,325876.9365698264,322168.9157595109
te336,286532.3861752545,293204.90432500537,289868.6452501299
te337,338799.68307177006,346689.3567823136,342744.51992704184
te338,332889.5340841477,340641.57736165705,336765.5557229024
te339,275062.97772413975,281468.40621928463,278265.6919717122
te340,460274.4351920926,470992.9077657552,465633.67147892393
te341,526069.9151805016,538320.5759310557,532195.2455557786
te342,308229.6419499062,315407.4270081858,311818.534479046
te343,271070.31616484886,277382.76701416535,274226.5415895071
te344,300502.9854860566,307500.8388577994,304001.912171928
te345,259642.1172886843,265688.4381362999,262665.2777124921
te346,249957.33403609862,255778.12403572918,252867.7290359139
te347,273834.5365495315,280211.3581700997,277022.9473598156
te348,341007.90019340126,348948.996952555,344978.44857297814
te349,249586.70402172284,255398.8631104439,252492.78356608335
te350,558474.7960814906,571480.0736446102,564977.4348630505
te351,529974.9893535249,542316.5880906829,536145.7887221038
te352,214217.0615289821,219205.56300387008,216711.3122664261
te353,318795.49246501655,326219.3259029251,322507.4091839708
te354,520679.76145155076,532804.9009684793,526742.3312100151
te355,401501.73439122736,410851.55918989185,406176.6467905596
te356,205793.3378601105,210585.67495086265,208189.50640548658
te357,488477.83845152846,499853.0874637826,494165.4629576555
te358,176963.13221367446,181084.09643448784,179023.61432408114
te359,590611.6277666789,604365.2800442845,597488.4539054817
te360,384518.4388287627,393472.77134330606,388995.60508603434
te361,379673.2368158603,388514.73846056085,384093.9876382106
te362,326466.6861852211,334069.1597413082,330267.92296326463
te363,386288.4672545162,395284.018658673,390786.24295659456
te364,357275.8589282001,365595.7898267204,361435.82437746023
te365,548288.9609567208,561057.0396096312,554673.000283176
te366,480605.4511114606,491797.3747826961,486201.41294707835
te367,252385.13409139376,258262.46059689426,255323.797344144
te368,555006.4270688307,567930.9362570524,561468.6816629416
te369,247501.24188064667,253264.83653247217,250383.03920655942
te370,225583.45432970911,230836.64651992047,228210.0504248148
te371,243655.1965974233,249329.22787632738,246492.21223687532
te372,260019.90110347577,266075.0194535117,263047.46027849376
te373,255226.4571772056,261169.9499549117,258198.20356605863
te374,209984.51358891244,214874.4511516131,212429.48237026276
te375,212724.27396218735,217678.01269256984,215201.14332737858
te376,358133.7565957308,366473.6654724253,362303.71103407803
te377,161205.98092269793,164960.0062456755,163082.9935841867
te378,303015.9842850922,310072.3581972902,306544.1712411912
te379,421130.50306717074,430937.4256375594,426033.96435236506
te380,317576.2235816721,324971.6637413822,321273.9436615272
te381,325600.4036613172,333182.70397995383,329391.5538206355
te382,164128.65021928848,167950.73613460443,166039.69317694646
te383,402618.8948150199,411994.73507847515,407306.81494674756
te384,512147.00817991956,524073.4443257134,518110.22625281644
te385,225043.24987713146,230283.86225372207,227663.55606542676
te386,294280.48758559034,301133.4368132262,297706.96219940827
te387,374952.61281859555,383684.1846584306,379318.39873851306
te388,444202.27244258043,454546.4704042755,449374.37142342795
te389,394785.4161108991,403978.8371039652,399382.1266074322
te390,255432.3354693463,261380.62256248484,258406.47901591557
te391,608721.65776736,622897.0407452368,615809.3492562984
te392,210849.70395724612,215759.78932422382,213304.74664073496
te393,86123.7827857685,88129.35887939639,87126.57083258244
te394,490292.3869087208,501709.89155453816,496001.13923162944
te395,307796.8214558375,314964.5273651567,311380.6744104971
te396,526107.4872321279,538359.0229280931,532233.2550801105
te397,272144.4257087823,278481.8894912697,275313.157600026
te398,339350.85909626546,347253.36811689823,343302.1136065818
te399,186032.0565769118,190364.21005706218,188198.133316987
te400,349110.10607148596,357239.8799868111,353174.9930291485
te401,362137.7971543088,370570.94866111607,366354.3729077125
te402,280544.4394427726,287077.5154729587,283810.9774578656
te403,255356.05860022205,261302.5694236676,258329.3140119448
te404,529934.7470183485,542275.408626844,536105.0778225963
te405,300206.1075941702,307197.0475305827,303701.57756237645
te406,453666.9718436563,464231.57553113555,458949.27368739597
te407,238926.12079591848,244490.0254516569,241708.07312378768
te408,362097.9875607279,370530.2120161842,366314.09978845605
te409,309159.62456339115,316359.0662516604,312759.3454075258
te410,287824.6850671028,294527.2971546659,291175.99111088435
te411,333580.237407794,341348.3651863422,337464.30129706813
te412,386940.2295648874,395950.9586454783,391445.59410518286
te413,346220.4719976128,354282.95461626654,350251.7133069397
te414,283385.27225558803,289984.5031409266,286684.88769825734
te415,196257.37700563067,200827.64889556498,198542.51295059783
te416,396518.5915058988,405752.37318710284,401135.4823465008
te417,246738.68413240658,252484.52099955967,249611.6025659831
te418,268096.8270561331,274340.0338653226,271218.43046072783
te419,260301.45284592235,266363.12772918877,263332.29028755554
te420,361506.5540934556,369925.00575834734,365715.77992590144
te421,300616.50975095737,307617.0067775,304116.75826422864
te422,348942.3664638869,357068.23420444736,353005.30033416714
te423,441530.7249869898,451812.71026437613,446671.717625683
te424,320569.37124391174,328034.51323512424,324301.942239518
te425,369273.9533917048,377873.28552698856,373573.6194593467
te426,276901.70365473256,283349.95080751006,280125.8272311213
te427,263501.1498767937,269637.33653444337,266569.2432056185
te428,256110.39266718924,262074.46976933716,259092.4312182632
te429,444481.51143393683,454832.21207151725,449656.861752727
te430,368580.48692026874,377163.67020872,372872.0785644944
te431,313458.7273141488,320758.2827854182,317108.5050497835
te432,269670.6675682249,275950.5246127401,272810.5960904825
te433,179815.35802243827,184002.7424086305,181909.05021553437
te434,380745.664656027,389612.14007183706,385178.90236393205
te435,234832.5369417566,240301.113760635,237566.82535119582
te436,182731.57484560975,186986.86956452552,184859.22220506764
te437,257270.05503955574,263261.13735507755,260265.59619731666
te438,398656.34899511875,407939.9129220124,403298.13095856557
te439,225439.48220672336,230689.32169877551,228064.40195274944
te440,401382.4318284447,410729.4784123109,406055.9551203778
te441,474561.0542937117,485612.22128466726,480086.63778918947
te442,609618.7622857419,623815.0362569931,616716.8992713675
te443,227638.2857110336,232939.3290355254,230288.8073732795
te444,558970.5164130526,571987.337882094,565478.9271475732
te445,351117.7321341124,359294.2579071231,355205.99502061773
te446,217871.70541477637,222945.31307254423,220408.50924366032
te447,496210.93446968746,507766.26512724423,501988.59979846585
te448,355169.6534594517,363440.5368684196,359305.0951639356
te449,381700.5134078615,390589.2245147637,386144.8689613126
te450,139124.38498288495,142364.193216302,140744.28909959347
te451,280956.60139114066,287499.27549195965,284227.9384415501
te452,303290.7958636345,310353.5693499611,306822.18260679784
te453,232974.8462699794,238400.1627967508,235687.5045333651
te454,326586.88350750634,334192.15611477644,330389.51981114136
te455,346218.2991542499,354280.7311736085,350249.5151639292
te456,360809.35940556915,369211.5754041513,365010.4674048602
te457,370799.08374014153,379433.9317906296,375116.50776538556
te458,276590.147950243,283031.1398634973,279810.64390687016
te459,345653.28246444673,353702.5568642848,349677.91966436576
te460,266600.5168252385,272808.8788571706,269704.6978412045
te461,490409.4577294028,501829.6886191406,496119.5731742717
te462,449733.6868270326,460206.695578205,454970.1912026188
te463,391957.6367055401,401085.2068199059,396521.421762723
te464,388884.57789811154,397940.58527940715,393412.5815887593
te465,207561.35689634972,212394.86608379183,209978.11149007076
te466,373661.5463405779,382363.05294198694,378012.2996412824
te467,386605.8942711374,395608.8376408513,391107.3659559944
te468,390492.64437318663,399586.0990144034,395039.371693795
te469,613279.1735439412,627560.688003648,620419.9307737947
te470,302356.4269668647,309397.4416792339,305876.93432304927
te471,284524.11825104663,291149.869595995,287836.9939235208
te472,257964.54167168442,263971.7965906578,260968.1691311711
te473,262645.3952775316,268761.6538629256,265703.5245702286
te474,288572.0137622529,295292.0289934842,291932.02137786854
te475,195134.68601607994,199678.81365019616,197406.74983313805
te476,256398.87511261867,262369.670144208,259384.27262841334
te477,441853.3250831862,452142.82279232837,446998.0739377573
te478,282641.4389246872,289223.3480633741,285932.39349403064
te479,193411.97738528336,197915.988072205,195663.98272874416
te480,142125.40889918094,145435.1023794862,143780.25563933357
te481,218567.37717156144,223657.18503093784,221112.28110124965
te482,390092.42948804586,399176.5642714953,394634.4968797706
te483,265979.16450247227,272173.05701943475,269076.1107609535
te484,160792.93097541507,164537.3375488098,162665.13426211243
te485,255856.27810764138,261814.43760992098,258835.35785878118
te486,251944.48899898634,257811.55414305424,254878.0215710203
te487,227757.40438038405,233061.22163732315,230409.31300885358
te488,524518.0554825469,536732.5778679455,530625.3166752462
te489,264018.2597314618,270166.4883957298,267092.37406359584
te490,435346.0820241256,445484.04469041975,440415.0633572727
te491,341443.74472319504,349394.9910524352,345419.3678878151
te492,328216.9803239474,335860.2132146561,332038.59676930174
te493,214738.31055112896,219738.9504219841,217238.63048655653
te494,207879.54242334692,212720.4612398792,210300.00183161304
te495,312343.27202081814,319616.85173489887,315980.06187785853
te496,250138.98775983724,255964.00795412326,253051.49785698025
te497,190055.28817874394,194481.13119340807,192268.209686076
te498,489987.58002138283,501397.98658828816,495692.7833048355
te499,440730.70487422554,450994.05997582676,445862.38242502615
te500,416842.4809749661,426549.54779913806,421696.01438705204
te501,144703.7468578311,148073.48244037453,146388.61464910282
te502,588168.5832369723,601865.3440085854,595016.9636227789
te503,672426.2679400154,688085.1487286418,680255.7083343286
te504,379115.52479926764,387944.0389293534,383529.78186431056
te505,391101.0171381934,400208.6390376756,395654.8280879345
te506,370285.9868822482,378908.8863773126,374597.4366297804
te507,157445.28724567723,161111.73679004726,159278.51201786223
te508,347694.8738310375,355791.69104315515,351743.2824370963
te509,277799.6934208345,284268.85218186886,281034.2728013517
te510,374314.118606081,383030.8217454582,378672.4701757696
te511,185842.08232329803,190169.81184749654,188005.9470853973
te512,385591.71838511346,394571.0445047955,390081.3814449545
te513,218387.5029469022,223473.12205105714,220930.31249897968
te514,147681.9043346936,151120.99267027984,149401.44850248672
te515,366960.2058766079,375505.65746283927,371232.9316697236
te516,81401.01224716111,83296.60854912699,82348.81039814405
te517,435932.8920028031,446084.51979186205,441008.7058973326
te518,443542.9230663623,453871.7666706021,448707.34486848215
te519,236296.46930309053,241799.13691143045,239047.8031072605
