id,lower,upper,pred
te189,406097.97652869753,413482.42348290543,409790.20000580145
te190,259631.34531477402,264352.4569871714,261991.9011509727
te191,203228.21021626663,206923.69264828655,205075.9514322766
te192,173907.25452859772,177069.56749305944,175488.4110108286
te193,794056.9810459844,808496.0376137489,801276.5093298666
te194,316237.9923067431,321988.4338604191,319113.21308358107
te195,503891.4338256159,513054.14769967063,508472.7907626433
te196,189694.2474996836,193143.62964178057,191418.9385707321
te197,518868.5245122802,528303.5803779139,523586.052445097
te198,686378.593861497,698859.6368851523,692619.1153733246
te199,564013.3735193562,574269.3390226053,569141.3562709808
te200,160333.99155928934,163249.48960177298,161791.74058053116
te201,467650.1719779884,476153.8781959228,471902.0250869556
te202,239926.73384967528,244289.53874260752,242108.1362961414
te203,409205.19821253273,416646.14659010497,412925.67240131885
te204,429575.79042218724,437387.1557096979,433481.4730659426
te205,303672.7328217526,309194.6888928711,306433.71085731185
te206,268439.9835290741,273321.2706403848,270880.62708472944
te207,470457.1874381923,479011.9361580931,474734.5617981427
te208,199074.90656490292,202694.8657186234,200884.88614176316
te209,188667.74293414192,192098.4592149182,190383.10107453007
te210,202604.14780196792,206288.2823424423,204446.21507220512
te211,166953.6987839869,169989.5689526038,168471.63386829535
te212,219089.71658287884,223073.62313702636,221081.66985995258
te213,212158.00724078226,216015.868251989,214086.93774638564
te214,112585.76261690997,114633.01140881541,113609.38701286269
te215,252633.7767778808,257227.64533000748,254930.71105394413
te216,257478.96559648865,262160.9386009447,259819.95209871666
te217,249530.45312059272,254067.89113069882,251799.17212564577
te218,806370.8469084341,821033.8176410504,813702.3322747422
te219,407823.4932503195,415239.31683636474,411531.40504334215
te220,315322.7124016718,321056.5105926671,318189.6114971694
te221,521752.1332851606,531239.6244182684,526495.8788517145
te222,300029.41612868273,305485.1224758126,302757.2693022477
te223,383430.1085542549,390402.36515466426,386916.2368544596
te224,359570.9280336522,366109.3315663085,362840.1297999803
te225,258936.12937111463,263644.59930296073,261290.36433703767
te226,383709.6028756357,390686.94177418377,387198.27232490975
te227,388642.26457355166,395709.298522941,392175.78154824633
te228,622292.2448103027,633607.9477623265,627950.0962863147
te229,615752.3453156955,626949.1273577542,621350.7363367248
te230,584419.9497501961,595046.9864933998,589733.468121798
te231,581735.3148697225,592313.534467774,587024.4246687482
te232,310492.1266377406,316138.0859169629,313315.10627735173
te233,493226.43319261115,502195.2157102128,497710.824451412
te234,664164.7878002968,676241.8970887678,670203.3424445323
te235,240348.4770502767,244718.95088142867,242533.7139658527
te236,363984.71585454175,370603.37928484415,367294.04756969295
te237,291589.02506408695,296891.2521434253,294240.13860375615
te238,163494.27294776638,166467.23724623353,164980.75509699996
te239,290177.3867487617,295453.9447313289,292815.6657400453
te240,463544.82278007973,471973.87771893217,467759.35024950595
te241,286144.76192673267,291347.99104334734,288746.37648504
te242,410009.0934635067,417464.65979581076,413736.87662965874
te243,219548.0255996726,223540.26600136122,221544.1458005169
te244,625199.3581014675,636567.9237248888,630883.6409131781
te245,281862.081610679,286987.4348760371,284424.75824335805
te246,396986.68855173653,404205.45671255206,400596.0726321443
te247,128799.53858784576,131141.617138836,129970.57786334088
te248,227310.45094256758,231443.84254789082,229377.1467452292
te249,276941.57942841016,281977.45875040215,279459.5190894062
te250,338165.58431423124,344314.75511397957,341240.1697141054
te251,356159.1366636328,362635.50050673913,359397.318585186
te252,461387.17781698063,469776.99834518123,465582.08808108093
te253,295939.8335754647,301321.17534267914,298630.50445907196
te254,454381.7259577421,462644.16001608875,458512.9429869154
te255,281207.8531252654,286321.30996211193,283764.58154368866
te256,353723.45186667057,360155.5254492489,356939.48865795974
te257,485428.8383415407,494255.83013651846,489842.3342390296
te258,349047.53630536026,355394.5834844091,352221.0598948847
te259,255573.38332018856,260220.70539789906,257897.0443590438
te260,366563.8131207387,373229.3746102602,369896.5938654995
te261,201295.66174139036,204956.00289587636,203125.83231863336
te262,220309.02801375274,224315.10641090944,222312.06721233108
te263,279115.2528439531,284190.6580364507,281652.9554402019
te264,235861.13579562242,240150.01224048925,238005.57401805584
te265,459399.9697011932,467753.65502615186,463576.81236367254
te266,326714.6368062195,332655.58466634346,329685.1107362815
te267,225329.68620648308,229427.05977436763,227378.37299042536
te268,324246.25512986176,330142.3181725148,327194.2866511883
te269,252378.65966729488,256967.88919416384,254673.27443072936
te270,435926.082924001,443852.9213259659,439889.5021249834
te271,408752.4453380562,416185.1609004504,412468.8031192533
te272,235380.76220318678,239660.90358036902,237520.8328917779
te273,453951.2849217854,462205.8918813022,458078.5884015438
te274,310200.00736470707,315840.6547748714,313020.33106978924
te275,238823.73778558333,243166.48590306545,240995.1118443244
te276,424111.01901083486,431823.0134151194,427967.0162129771
te277,354410.6681289832,360855.2379866686,357632.95305782586
te278,382560.7904547396,389517.239457566,386039.0149561528
te279,821536.6137158806,836475.3573086987,829005.9855122896
te280,559861.8588876392,570042.3336439518,564952.0962657955
te281,274687.9382891499,279682.8376151593,277185.3879521546
te282,394352.29167012067,401523.15620877355,397937.7239394471
te283,341003.3767303074,347204.1496772585,344103.76320378296
te284,217069.60795944344,221016.78105064927,219043.19450504635
te285,373890.18310585915,380688.9666098917,377289.5748578754
te286,252574.7827641672,257167.57857476338,254871.18066946528
te287,252042.87667898322,256626.00035995137,254334.43851946728
te288,399962.71546148486,407235.5994123793,403599.1574369321
te289,232867.58231128714,237102.02426451078,234984.80328789898
te290,218809.9459088697,222788.76513970862,220799.35552428916
te291,191102.336865466,194577.3235705733,192839.83021801966
te292,208490.6187792962,212281.79234776855,210386.20556353236
te293,305494.59479654,311049.6794324096,308272.1371144748
te294,256403.54661573027,261065.96430379487,258734.75545976256
te295,192057.64426702147,195550.00219099585,193803.82322900867
te296,179788.8966073676,183058.16079159547,181423.52869948154
te297,396678.0463005032,403891.20213999774,400284.62422025047
te298,244649.45481930173,249098.13722085356,246873.79602007763
te299,290689.1045472015,295974.967557512,293332.03605235677
te300,346639.7776687358,352943.0423938983,349791.41003131703
te301,412665.0749398837,420168.9373865671,416417.0061632254
te302,87812.55305050101,89409.3281574786,88610.9406039898
te303,337603.1339911778,343742.0772477838,340672.6056194808
te304,369024.049666998,375734.34786371986,372379.19876535895
te305,252447.07876012247,257037.55241326353,254742.315586693
te306,198259.09906115982,201864.22364887796,200061.6613550189
te307,490217.3894162135,499131.4557681755,494674.42259219446
te308,239380.7919599465,243733.6694975168,241557.23072873164
te309,381147.8431006485,388078.5992032675,384613.221151958
te310,223188.95693321363,227247.4036837402,225218.1803084769
te311,535250.1265254335,544983.0638829306,540116.5952041821
te312,217863.32179779425,221824.92770589376,219844.124751844
te313,375760.3049764803,382593.09459861653,379176.69978754845
te314,428007.96923722274,435790.82541352574,431899.39732537424
te315,154178.5712950828,156982.1397613336,155580.3555282082
te316,307817.5277211384,313414.85234822024,310616.1900346793
te317,207504.912588623,211278.16216954024,209391.53737908162
te318,354543.72464709263,360990.7139918395,357767.2193194661
te319,170525.6292296933,173626.45104157104,172076.04013563215
te320,330185.7421772063,336189.8082870286,333187.77523211745
te321,383976.9667711198,390959.1673892965,387468.06708020816
te322,352194.4654984258,358598.73613840755,355396.6008184167
te323,192278.6100106943,195774.98595472088,194026.7979827076
te324,302844.0821932292,308350.9701601867,305597.52617670794
te325,507932.93102150224,517169.13509591133,512551.0330587068
te326,354748.6619383216,361199.37784326694,357974.01989079424
te327,218395.66422923352,222366.95020143982,220381.30721533668
te328,435887.88808178896,443814.03195237834,439850.9600170836
te329,145315.15708087015,147957.55406663855,146636.35557375435
te330,171720.53436002196,174843.08421306268,173281.80928654232
te331,602899.7372767292,613862.8087174738,608381.2729971015
te332,227713.80942094664,231854.53565845048,229784.17253969857
te333,405616.65751937544,412992.35221452813,409304.5048669518
te334,346633.58155191084,352936.7336074747,349785.1575796928
te335,264400.20262845856,269208.03074836475,266804.1166884116
te336,317151.9049935479,322918.9650485377,320035.43502104277
te337,414892.7098423294,422437.07939006033,418664.8946161949
te338,310853.7995038654,316506.33540806256,313680.067455964
te339,300351.8178318325,305813.3867008474,303082.60226634
te340,399761.9961840569,407031.2302747144,403396.6132293857
te341,533611.6754266146,543314.8193452728,538463.2473859438
te342,157192.80759191827,160051.1866441062,158621.99711801225
te343,220630.90610139622,224642.83749906337,222636.8718002298
te344,216609.33538450094,220548.13892301117,218578.73715375605
te345,279314.95398011873,284393.9905190694,281854.47224959405
te346,220004.89467382393,224005.4427392737,222005.1687065488
te347,258183.54843976133,262878.3335115797,260530.94097567053
te348,364052.69860111404,370672.5982232098,367362.6484121619
te349,247397.21445803888,251895.86185933932,249646.5381586891
te350,489338.2971605799,498236.37818263436,493787.33767160715
te351,668914.853135254,681078.3371596813,674996.5951474677
te352,201920.52412382376,205592.22771639968,203756.37592011172
te353,319504.77127125836,325314.61562270444,322409.6934469814
te354,573658.0220690188,584089.3649435509,578873.6935062848
te355,394627.07345194445,401802.93459636526,398215.00402415486
te356,215352.29454742066,219268.24017499018,217310.26736120542
te357,405598.767322909,412974.1367044319,409286.45201367047
te358,140340.00980256533,142891.93918374222,141615.97449315377
te359,674292.3843853011,686553.6529261646,680423.0186557329
te360,349993.94224330806,356358.1987778569,353176.0705105825
te361,400530.5473883534,407813.7567409618,404172.1520646576
te362,365742.0567630487,372392.67551317386,369067.3661381113
te363,371051.98343327804,377799.1573845943,374425.5704089362
te364,357180.01236248144,363674.9397121322,360427.4760373068
te365,557792.5885861091,567935.4359282046,562864.0122571569
te366,305301.99155946024,310853.57391639805,308077.78273792914
te367,263155.5976596537,267940.7940012643,265548.195830459
te368,661227.653886769,673251.3546117026,667239.5042492357
te369,258752.77667464677,263457.91253851115,261105.34460657896
te370,255714.2358913923,260364.11921885173,258039.17755512203
te371,209363.41310397862,213170.45748138145,211266.93529268002
te372,267736.6224553162,272605.11971580517,270170.87108556065
te373,271802.00233624136,276744.4240775564,274273.2132068989
te374,212172.66847495962,216030.79608465324,214101.73227980643
te375,237291.79880767787,241606.69029259036,239449.2445501341
te376,342704.4871513842,348936.1929283264,345820.3400398553
te377,174940.9588073515,178122.0685520337,176531.5136796926
te378,279717.0325094823,284803.38040614256,282260.2064578124
te379,340811.73345498927,347009.0215788619,343910.3775169256
te380,327937.91898801643,333901.11089490645,330919.51494146144
te381,284623.4843423312,289799.05069214094,287211.26751723606
te382,201174.25566829683,204832.3891863047,203003.32242730077
te383,481279.24363334686,490030.7795930948,485655.0116132208
te384,594982.1472054573,605801.2459419145,600391.696573686
te385,228226.77807865155,232376.83208940452,230301.80508402805
te386,227911.34337071102,232055.66154675678,229983.5024587339
te387,404915.5072666443,412278.4523123343,408596.9797894893
te388,432834.07517959975,440704.688807027,436769.3819933134
te389,452799.21444884985,461032.8722685368,456916.0433586933
te390,401059.74812675465,408352.5804152227,404706.16427098867
te391,696226.8706636226,708886.9938153231,702556.9322394729
te392,293663.6478796818,299003.5997028435,296333.6237912627
te393,107491.40554166317,109446.01902937547,108468.71228551932
te394,530470.0987476138,540116.1165349454,535293.1076412797
te395,308557.7164188418,314168.5005667541,311363.10849279794
te396,582553.55136762,593146.6497002722,587850.1005339461
te397,291359.2742158079,296657.323527588,294008.2988716979
te398,435307.2857545159,443222.8720076459,439265.0788810809
te399,192215.9943230619,195711.23166938408,193963.612996223
te400,398862.1920261728,406115.0641636636,402488.6280949182
te401,355467.8769260213,361931.67096785054,358699.7739469359
te402,315074.43138241855,320803.7148549903,317939.07311870443
te403,273728.3837840431,278705.8346622586,276217.1092231508
te404,532252.7768286773,541931.2106645659,537091.9937466215
te405,318241.025246722,324027.88976073684,321134.4575037294
te406,632235.645096079,643732.1578925211,637983.9014943001
te407,215754.48943578562,219677.7485369257,217716.11898635566
te408,424422.6575063545,432140.31871538085,428281.4881108677
te409,297903.6535319693,303320.70521436323,300612.1793731663
te410,276229.4041602956,281252.3333549946,278740.8687576451
te411,335475.42238119076,341575.67553238897,338525.5489567899
te412,452582.2630907256,460811.97588756506,456697.11948914535
te413,195813.0001335716,199373.64509120164,197593.3226123866
te414,259489.79458956182,264208.3323170442,261849.063453303
te415,135529.30688299963,137993.75890015307,136761.53289157635
te416,513020.7865375454,522349.50769241387,517685.1471149796
te417,302630.5343358961,308133.53916894057,305382.0367524183
te418,286115.6139968801,291318.3130903125,288716.9635435963
te419,295928.6631113296,301309.8017558874,298619.2324336085
te420,328289.4686210188,334259.0530729761,331274.26084699744
te421,307892.0265717895,313490.70587888104,310691.3662253353
te422,349088.84375085996,355436.6420605662,352262.7429057131
te423,434028.034893042,441920.35937026155,437974.1971316518
te424,345636.3849098487,351921.40403658303,348778.89447321586
te425,364365.7915841513,370991.3844592515,367678.5880217014
te426,235674.88866899456,239960.37841383714,237817.63354141585
te427,237752.33319037352,242075.5989886689,239913.96608952121
te428,287995.19003636565,293232.06716160855,290613.62859898707
te429,439634.96791436395,447629.2483279949,443632.10812117945
te430,283282.621389612,288433.80561510817,285858.2135023601
te431,356879.42797209555,363368.8895238001,360124.15874794783
te432,197813.8367973989,201410.86477849132,199612.3507879451
te433,161916.73578618435,164861.01429904977,163388.87504261706
te434,343627.3885710477,349875.87629956653,346751.6324353071
te435,241784.94346752734,246181.5378672927,243983.24066741002
te436,210786.20733856387,214619.1236709118,212702.66550473782
te437,212241.49482429214,216100.87396577137,214171.18439503177
te438,451356.5082801488,459563.93206817575,455460.2201741623
te439,216132.67073523515,220062.80664913042,218097.7386921828
te440,457697.98658760585,466020.7232136159,461859.35490061087
te441,464417.51529063587,472862.4391870405,468639.97723883815
te442,669383.6635519248,681555.672380349,675469.6679661369
te443,224386.53832057468,228466.7617770674,226426.65004882103
te444,482287.43620104203,491057.3050384847,486672.37061976333
te445,370485.4023656746,377222.27366078284,373853.8380132287
te446,217440.09501992486,221394.00501257685,219417.05001625087
te447,556143.0833821566,566255.9362786175,561199.5098303871
te448,349396.55513008207,355749.94883422117,352573.2519821516
te449,359575.7278424602,366114.2186543831,362844.9732484216
te450,167048.99680613962,170086.5998649212,168567.79833553042
te451,276025.13593332475,281044.35073402605,278534.7433336754
te452,399036.41054103017,406292.4506514136,402664.4305962219
te453,254221.00082633,258843.73130948725,256532.36606790862
te454,406660.74683900486,414055.42715497286,410358.08699698886
te455,305684.17269958317,311242.7046019983,308463.4386507907
te456,458556.33785123855,466894.68265493156,462725.51025308506
te457,370077.9713222463,376807.43393003865,373442.7026261425
te458,292763.14556778927,298086.7227426182,295424.9341552037
te459,261881.408414741,266643.435020395,264262.421717568
te460,272208.7643154116,277158.58257784165,274683.67344662664
te461,439769.1298429868,447765.84984435875,443767.4898436728
te462,452893.52341949067,461128.8961445237,457011.20978200715
te463,393593.9509681977,400751.02591170307,397172.4884399504
te464,415291.152152899,422842.766937683,419066.95954529097
te465,260054.95025939797,264783.76472379116,262419.35749159456
te466,368206.45314360823,374901.88424296485,371554.16869328654
te467,414797.2372816746,422339.8707654493,418568.55402356194
te468,384712.7338267697,391708.3135630586,388210.5236949142
te469,570688.8312506032,581066.1826418905,575877.5069462468
te470,309085.6372082276,314706.0210175284,311895.82911287795
te471,343621.59971072763,349869.9821751614,346745.7909429445
te472,278347.5743321672,283409.0201316714,280878.2972319193
te473,305693.4814196957,311252.18259099143,308472.8320053436
te474,323434.1565692885,329315.45248900884,326374.8045291487
te475,208534.79156520552,212326.76836741262,210430.77996630908
te476,227712.58765143185,231853.29167239513,229782.9396619135
te477,510531.6347794364,519815.0934356442,515173.3641075403
te478,243526.63409034497,247954.89922662763,245740.7666584863
te479,179083.1210843305,182339.55151362068,180711.3362989756
te480,120658.24833636798,122852.28644028498,121755.26738832648
te481,151477.19526328173,154231.6421648778,152854.41871407974
te482,407849.17949988024,415265.4701622427,411557.3248310615
te483,297529.4138936924,302939.6604381228,300234.5371659076
te484,232623.50476095977,236853.5084312387,234738.50659609924
te485,247237.91898511202,251733.66977269395,249485.79437890297
te486,313943.42188873776,319652.139192322,316797.7805405299
te487,247917.7464508353,252425.85915635029,250171.8028035928
te488,538809.3156604858,548606.9729744635,543708.1443174746
te489,159522.64933222526,162423.3940048727,160973.021668549
te490,458788.2413410437,467130.80305572355,462959.52219838364
te491,371826.61439539806,378587.8741624028,375207.24427890044
te492,344465.02793242986,350728.74721537245,347596.88757390116
te493,218229.12540846906,222197.38305460915,220213.25423153912
te494,184345.58782686075,187697.7104505339,186021.6491386973
te495,320715.42850140255,326547.2873286955,323631.357915049
te496,229202.49194007888,233370.288238823,231286.39008945093
te497,194746.9189626762,198288.17840176055,196517.54868221836
te498,396622.7757748346,403834.9265803509,400228.85117759276
te499,375286.49112274905,382110.664958865,378698.578040807
te500,431268.5811746634,439110.72800810315,435189.6545913833
te501,201141.47151965025,204799.0088938194,202970.24020673483
te502,524623.2334653897,534162.9324109135,529393.0829381516
te503,738475.3695871643,751903.7354222256,745189.5525046949
te504,339207.2010050807,345375.31246359803,342291.25673433935
te505,360909.9001525985,367472.651426827,364191.2757897128
te506,319192.7255192338,324996.8956604245,322094.81058982917
te507,155303.47194118972,158127.49549372518,156715.48371745745
te508,381519.87191789853,388457.39295712207,384988.6324375103
te509,254938.87768551352,259574.66197315312,257256.76982933332
te510,362325.34922521986,368913.8388906675,365619.5940579437
te511,226536.82357683472,230656.14761577063,228596.48559630266
te512,352299.1595099422,358705.33389586495,355502.2467029036
te513,223211.34149610938,227270.19528539717,225240.76839075328
te514,129355.05100544028,131707.23094136035,130531.14097340031
te515,339152.0759281639,345319.1849975292,342235.63046284654
te516,150923.57367946007,153667.9535788677,152295.76362916388
te517,428694.0509992716,436489.3828210369,432591.71691015427
te518,442289.26218522055,450331.80803324626,446310.5351092334
te519,228545.0344923762,232700.87564746581,230622.955069921
