id,lower,upper,pred
te42,223187.6133276137,468249.847789999,345718.73055880633
te43,131225.1127220535,376287.3471844388,253756.22995324613
te44,244818.32647661495,489880.5609390002,367349.4437078076
te45,259718.57442023917,504780.80888262443,382249.6916514318
te46,233950.4604525159,479012.69491490116,356481.5776837085
te47,124122.34798218598,369184.58244457125,246653.4652133786
te48,324684.2656906703,569746.5001530556,447215.38292186294
te49,124429.39304100804,369491.62750339333,246960.51027220066
te50,277490.67574697285,522552.91020935815,400021.7929781655
te51,83447.64958195039,328509.8840443357,205978.766813143
te52,249858.8915735728,494921.12603595806,372390.0088047654
te53,616674.6345368151,861736.8689992004,739205.7517680078
te54,101496.63415683786,346558.8686192231,224027.75138803048
te55,608610.2855222326,853672.519984618,731141.4027534253
te56,200315.90171283836,445378.1361752236,322847.018944031
te57,298247.4237009681,543309.6581633533,420778.54093216074
te58,271759.461979831,516821.6964422163,394290.57921102364
te59,129791.9983493064,374854.2328116917,252323.11558049903
te60,259081.6468539566,504143.88131634187,381612.7640851492
te61,398393.69693572185,643455.9313981072,520924.8141669145
te62,197912.5371102667,442974.771572652,320443.65434145933
te63,447300.3891562321,692362.6236186174,569831.5063874248
te64,175116.55438284777,420178.78884523304,297647.6716140404
te65,197399.96962552363,442462.2040879089,319931.08685671625
te66,163249.23353051223,408311.4679928975,285780.35076170485
te67,199295.21017353315,444357.4446359184,321826.3274047258
te68,392224.93327453214,637287.1677369175,514756.0505057248
te69,211513.57225467093,456575.8067170562,334044.68948586355
te70,273332.29001185077,518394.52447423607,395863.4072430434
te71,247620.19295923537,492682.42742162064,370151.310190428
te72,115000.29688819716,360062.53135058243,237531.41411938978
te73,91126.35258434509,336188.58704673033,213657.4698155377
te74,45348.72029034129,290410.9547527266,167879.83752153392
te75,149661.56149822616,394723.79596061143,272192.6787294188
te76,163052.0258562011,408114.26031858637,285583.1430873937
te77,27307.216686756783,272369.45114914206,149838.3339179494
te78,79056.0181432013,324118.25260558655,201587.13537439393
te79,279062.1710499185,524124.4055123038,401593.28828111116
te80,202664.7548327834,447726.98929516866,325195.872063976
te81,222747.89041409743,467810.1248764827,345279.00764529005
te82,82155.9723788347,327218.20684122,204687.08961002732
te83,181657.79213683927,426720.02659922454,304188.9093680319
te84,396181.8801551373,641244.1146175226,518712.9973863299
te85,242474.59866479182,487536.8331271771,365005.71589598444
te86,216912.94507006675,461975.179532452,339444.0623012594
te87,575841.9687348851,820904.2031972704,698373.0859660777
te88,558847.1227502066,803909.3572125919,681378.2399813993
te89,270460.8785577536,515523.1130201389,392991.9957889462
te90,250005.95182343593,495068.1862858212,372537.06905462855
te91,448906.21494686464,693968.4494092499,571437.3321780573
te92,116255.00614801649,361317.2406104017,238786.1233792091
te93,99872.75328154908,344934.9877439344,222403.8705127417
te94,131120.5452255373,376182.77968792256,253651.66245672991
te95,469989.38207778335,715051.6165401686,592520.499308976
te96,139173.8309574028,384236.06541978806,261704.94818859542
te97,280182.3110644255,525244.5455268108,402713.42829561816
te98,181433.02312951288,426495.25759189815,303964.1403607055
te99,29453.390341666058,274515.62480405136,151984.50757285868
te100,147980.73579942054,393042.9702618058,270511.85303061316
te101,430739.96044637647,675802.1949087618,553271.0776775691
te102,42756.67968068006,287818.91414306534,165287.7969118727
te103,148635.1321185437,393697.36658092897,271166.2493497363
te104,64025.03089299518,309087.2653553805,186556.1481241878
te105,100256.98367323048,345319.21813561575,222788.1009044231
te106,86628.283073445,331690.51753583027,209159.40030463762
te107,116916.47845207478,361978.71291446005,239447.5956832674
te108,470053.10597044113,715115.3404328264,592584.2232016338
te109,117889.77099243642,362952.0054548217,240420.88822362904
te110,374623.476353335,619685.7108157203,497154.59358452767
te111,142255.88176799266,387318.1162303779,264786.9989991853
te112,82901.80276244189,327964.03722482716,205432.9199936345
te113,136999.66524358132,382061.8997059666,259530.78247477394
te114,224835.0073781984,469897.2418405837,347366.12460939103
te115,445044.27708167327,690106.5115440586,567575.3943128659
te116,72188.31797057885,317250.5524329641,194719.43520177147
te117,140186.66979361614,385248.9042560014,262717.78702480876
te118,230892.282834688,475954.51729707327,353423.4000658806
te119,414574.5785741422,659636.8130365275,537105.6958053348
te120,186747.95371737037,431810.18817975564,309279.070948563
te121,458796.59982009546,703858.8342824808,581327.7170512881
te122,497337.85838140117,742400.0928437865,619868.9756125938
te123,273399.15998695086,518461.39444933616,395930.2772181435
te124,269743.82643216505,514806.06089455035,392274.9436633577
te125,448890.45445629966,693952.688918685,571421.5716874923
te126,50520.924888987465,295583.15935137274,173052.0421201801
te127,59878.30496859448,304940.53943097976,182409.4221997871
te128,320751.6166488589,565813.8511112442,443282.7338800515
te129,307380.3247548999,552442.5592172851,429911.44198609254
te130,231305.99380483347,476368.22826721874,353837.1110360261
te131,214061.57376410536,459123.8082264906,336592.690995298
te132,359024.2846902616,604086.5191526469,481555.40192145423
te133,644586.7437014271,889648.9781638124,767117.8609326198
te134,452295.0281421059,697357.2626044912,574826.1453732986
te135,507576.9958822493,752639.2303446346,630108.113113442
te136,247003.0620914999,492065.29655388516,369534.1793226925
te137,238678.7450636327,483740.97952601797,361209.8622948253
te138,191895.0503489854,436957.28481137066,314426.167580178
te139,334334.61254897574,579396.847011361,456865.7297801684
te140,44382.70099517461,289444.9354575599,166913.81822636724
te141,118597.94735011103,363660.1818124963,241129.06458130365
te142,76053.59539067527,321115.82985306054,198584.7126218679
te143,165482.00820994136,410544.2426723266,288013.125441134
te144,449984.87852496305,695047.1129873483,572515.9957561557
te145,186253.91661844988,431316.15108083514,308785.0338496425
te146,160769.11388717676,405831.34834956203,283300.2311183694
te147,86045.19819595662,331107.4326583419,208576.31542714924
te148,73119.76958584838,318182.0040482336,195650.886817041
te149,353869.5771508862,598931.8116132715,476400.69438207883
te150,441255.9063633715,686318.1408257568,563787.0235945642
te151,111179.84116390708,356242.0756262924,233710.9583950997
te152,408732.58915181924,653794.8236142045,531263.7063830119
te153,329408.98881230556,574471.2232746908,451940.1060434982
te154,399404.0788792664,644466.3133416517,521935.19611045904
te155,72009.61273945769,317071.84720184293,194540.7299706503
te156,475751.35726941575,720813.591731801,598282.4745006084
te157,177601.3690451066,422663.6035074919,300132.4862762992
te158,104416.09513217647,349478.3295945617,226947.2123633691
te159,321305.5759170476,566367.810379433,443836.6931482403
te160,102603.97772662545,347666.2121890107,225135.09495781807
te161,28535.417248406473,273597.65171079175,151066.5344795991
te162,216777.65383102736,461839.88829341263,339308.77106222
te163,185111.09017787033,430173.3246402556,307642.20740906295
te164,241702.69729878186,486764.9317611671,364233.8145299745
te165,186681.47737602095,431743.7118384062,309212.59460721357
te166,285296.05578898976,530358.2902513751,407827.1730201824
te167,86790.86959422627,331853.10405661154,209321.9868254189
te168,140991.40509400555,386053.6395563908,263522.52232519817
te169,180529.92116610185,425592.1556284871,303061.03839729447
te170,139510.15339823425,384572.3878606195,262041.27062942687
te171,170611.29549678796,415673.52995917323,293142.4127279806
te172,202720.37579538932,447782.6102577746,325251.49302658194
te173,267127.1261940141,512189.3606563994,389658.24342520675
te174,271654.51628149825,516716.75074388355,394185.6335126909
te175,85216.95046755575,330279.184929941,207748.06769874837
te176,211588.64005568952,456650.8745180748,334119.75728688214
te177,159398.06874448925,404460.3032068745,281929.1859756819
te178,65965.1105199896,311027.34498237487,188496.22775118222
te179,175979.49230018476,421041.72676257003,298510.6095313774
te180,208823.03211822917,453885.26658061444,331354.1493494218
te181,162454.85503301668,407517.08949540195,284985.9722642093
te182,295758.8896636122,540821.1241259975,418290.0068948048
te183,302293.7539276849,547355.9883900702,424824.87115887756
te184,385379.495312812,630441.7297751973,507910.61254400463
te185,208803.50619866067,453865.74066104594,331334.6234298533
te186,96920.05966440687,341982.2941267921,219451.1768955995
te187,315300.76050853543,560362.9949709207,437831.8777397281
te188,457036.83148567623,702099.0659480615,579567.9487168689
te189,248694.6837577618,493756.9182201471,371225.80098895443
te190,196491.60676258904,441553.8412249743,319022.72399378166
te191,122377.83656564605,367440.0710280313,244908.95379683867
te192,146882.03412602705,391944.2685884123,269413.1513572197
te193,580147.065034447,825209.2994968323,702678.1822656397
te194,212459.36129711886,457521.5957595041,334990.4785283115
te195,411978.0584380962,657040.2929004815,534509.1756692888
te196,124261.36398530216,369323.59844768746,246792.48121649478
te197,377672.4326439084,622734.6671062937,500203.5498751011
te198,507210.74727998953,752272.9817423748,629741.8645111822
te199,424785.8560890879,669848.0905514732,547316.9733202806
te200,86871.99189338458,331934.22635576985,209403.1091245772
te201,261083.89019969737,506146.12466208264,383615.00743089
te202,139491.43080774148,384553.6652701268,262022.5480389341
te203,341999.1802633702,587061.4147257556,464530.29749456287
te204,540300.8695674487,785363.104029834,662831.9867986414
te205,303399.92579422286,548462.1602566082,425931.0430254155
te206,152306.87881912102,397369.1132815063,274837.99605031364
te207,314908.3206167841,559970.5550791693,437439.43784797675
te208,121462.73167985698,366524.96614224225,243993.8489110496
te209,87480.87631886872,332543.110781254,210011.99355006134
te210,167944.13722348106,413006.3716858663,290475.2544546737
te211,55385.70291889406,300447.9373812793,177916.82015008669
te212,157094.8232211841,402157.0576835694,279625.94045237673
te213,114513.93793558679,359576.1723979721,237045.0551667794
te214,84952.46159425509,330014.69605664036,207483.5788254477
te215,151322.17849588636,396384.4129582716,273853.295727079
te216,283100.1955057305,528162.4299681159,405631.31273692317
te217,154135.78418402353,399198.0186464088,276666.90141521615
te218,648643.3846802999,893705.6191426852,771174.5019114926
te219,253398.73224383217,498460.96670621744,375929.8494750248
te220,225761.68054414217,470823.91500652744,348292.7977753348
te221,430663.4092728661,675725.6437352514,553194.5265040587
te222,172068.617191367,417130.85165375227,294599.7344225596
te223,481240.2486029231,726302.4830653084,603771.3658341158
te224,257731.47092559948,502793.70538798475,380262.5881567921
te225,207988.43533727826,453050.66979966353,330519.5525684709
te226,336490.7424279235,581552.9768903088,459021.85965911613
te227,265420.3718617655,510482.6063241508,387951.48909295816
te228,546848.4997746493,791910.7342370346,669379.6170058419
te229,510123.7884758313,755186.0229382166,632654.9057070239
te230,427272.41695291165,672334.651415297,549803.5341841043
te231,432094.73051455617,677156.9649769415,554625.8477457488
te232,204252.22189993036,449314.4563623156,326783.339131123
te233,303670.95338990865,548733.187852294,426202.0706211013
te234,359646.91691294144,604709.1513753268,482178.0341441341
te235,148154.6437798722,393216.87824225746,270685.7610110648
te236,202222.7811315549,447285.01559394016,324753.8983627475
te237,139229.12151506243,384291.3559774477,261760.23874625505
te238,71565.9694475802,316628.20390996546,194097.08667877282
te239,204555.24942011377,449617.48388249904,327086.3666513064
te240,348611.4953032779,593673.7297656632,471142.61253447057
te241,176548.98462019683,421611.2190825821,299080.10185138945
te242,501813.9863752286,746876.2208376139,624345.1036064213
te243,231595.54351032383,476657.7779727091,354126.66074151645
te244,400386.75381495786,645448.9882773431,522917.8710461505
te245,233386.12339639486,478448.35785878013,355917.2406275875
te246,249260.6912400582,494322.92570244346,371791.8084712508
te247,112170.31587470596,357232.5503370912,234701.43310589858
te248,119316.4759600448,364378.7104224301,241847.59319123742
te249,168545.44757937794,413607.6820417632,291076.56481057056
te250,248347.7671144367,493410.00157682196,370878.8843456293
te251,285346.1005079874,530408.3349703727,407877.21773918
te252,406361.25514610973,651423.489608495,528892.3723773024
te253,176942.5953861193,422004.82984850457,299473.7126173119
te254,231720.21896047037,476782.45342285564,354251.336191663
te255,160835.66401831506,405897.8984807003,283366.7812495077
te256,288894.4954719286,533956.7299343139,411425.61270312127
te257,280329.1219399124,525391.3564022976,402860.23917110503
te258,237585.70708740994,482647.9415497952,360116.82431860256
te259,231662.4835416062,476724.71800399147,354193.6007727988
te260,182260.0727803094,427322.30724269466,304791.190011502
te261,87948.45536555155,333010.6898279368,210479.57259674417
te262,133973.2425064729,379035.47696885816,256504.3597376655
te263,263419.0584180674,508481.2928804527,385950.17564926005
te264,154094.67266404632,399156.9071264316,276625.78989523894
te265,258445.96292183417,503508.19738421944,380977.0801530268
te266,167553.98943278982,412616.2238951751,290085.10666398244
te267,138884.86357998732,383947.0980423726,261415.98081117994
te268,265636.90159277455,510699.13605515985,388168.0188239672
te269,73550.83056734086,318613.06502972613,196081.94779853348
te270,394130.7090081022,639192.9434704875,516661.82623929484
te271,359933.9905627563,604996.2250251416,482465.10779394896
te272,226964.54067288045,472026.7751352657,349495.6579040731
te273,436685.1795029767,681747.413965362,559216.2967341694
te274,216405.4591029658,461467.6935653511,338936.5763341584
te275,209928.15329596246,454990.38775834773,332459.2705271551
te276,357542.1304417857,602604.364904171,480073.2476729783
te277,311716.8286754508,556779.063137836,434247.94590664346
te278,304267.3087276156,549329.5431900008,426798.4259588082
te279,596676.1825000384,841738.4169624237,719207.2997312311
te280,464935.82434693864,709998.0588093239,587466.9415781313
te281,175189.28130209583,420251.5157644811,297720.39853328845
te282,316293.0764193702,561355.3108817555,438824.19365056284
te283,173206.638751231,418268.87321361626,295737.7559824236
te284,85198.18625428175,330260.420716667,207729.30348547437
te285,411478.0290322241,656540.2634946094,534009.1462634167
te286,430914.5336097245,675976.7680721098,553445.6508409171
te287,144615.9797276639,389678.21419004916,267147.0969588565
te288,219809.16384124666,464871.3983036319,342340.2810724393
te289,160363.0944949461,405425.32895733137,282894.2117261387
te290,143800.13094325401,388862.3654056393,266331.24817444663
te291,120937.78274721987,366000.01720960514,243468.8999784125
te292,89971.77123021317,335034.0056925984,212502.8884614058
te293,226967.7679574015,472030.00241978676,349498.8851885941
te294,85193.90588476497,330256.14034715027,207725.0231159576
te295,131931.0729001012,376993.3073624865,254462.1901312938
te296,48269.036417522926,293331.27087990823,170800.15364871555
te297,353873.0071303601,598935.2415927454,476404.12436155276
te298,185067.35122633885,430129.5856887241,307598.4684575315
te299,253721.9163658316,498784.15082821687,376253.0335970242
te300,284747.6533692653,529809.8878316507,407278.77060045797
te301,270435.933514816,515498.1679772013,392967.05074600864
te302,0.0,218560.9185810767,96029.80134988406
te303,229463.58004292953,474525.8145053148,351994.69727412215
te304,330739.5534650414,575801.7879274266,453270.67069623404
te305,190911.93363714832,435974.1680995336,313443.05086834094
te306,119172.57649737826,364234.81095976353,241703.69372857088
te307,356995.9443962333,602058.1788586186,479527.06162742595
te308,194867.8430864724,439930.07754885766,317398.960317665
te309,279134.3710800586,524196.6055424439,401665.4883112513
te310,131130.9501521936,376193.18461457884,253662.06738338622
te311,469247.82273974025,714310.0572021256,591778.9399709329
te312,85805.56995163072,330867.80441401596,208336.68718282334
te313,265924.47173698584,510986.70619937114,388455.5889681785
te314,387628.8833360733,632691.1177984586,510160.00056726596
te315,34141.54314616543,279203.77760855074,156672.66037735806
te316,160897.14255246046,405959.3770148457,283428.2597836531
te317,73876.99942818249,318939.2338905678,196408.1166593751
te318,311351.45604384574,556413.690506231,433882.5732750384
te319,88164.18242475015,333226.4168871354,210695.29965594277
te320,182787.41819230103,427849.6526546863,305318.53542349365
te321,347917.142148512,592979.3766108972,470448.25937970466
te322,224490.63468813102,469552.8691505163,347021.75191932364
te323,136392.1988801162,381454.43334250146,258923.3161113088
te324,209734.4772912129,454796.7117535982,332265.59452240553
te325,426876.37193648366,671938.606398869,549407.4891676763
te326,171920.4927816943,416982.7272440796,294451.61001288693
te327,162622.32656653904,407684.5610289243,285153.44379773166
te328,345833.1168199586,590895.351282344,468364.23405115126
te329,0.0,236030.2061369175,113499.08890572487
te330,236644.2723379955,481706.50680038077,359175.3895691881
te331,345834.73876546696,590896.9732278523,468365.8559966596
te332,102266.10486006094,347328.3393224462,224797.22209125356
te333,384095.75084711355,629157.9853094989,506626.8680783062
te334,284453.5842047194,529515.8186671047,406984.70143591205
te335,231975.6894594324,477037.9239218177,354506.80669062503
te336,196433.26064835626,441495.4951107415,318964.3778795489
te337,254616.58177508527,499678.81623747054,377147.6990062779
te338,248037.4755868606,493099.71004924586,370568.5928180532
te339,183665.65423538108,428727.88869776635,306196.7714665737
te340,389840.8028669113,634903.0373292966,512371.92009810393
te341,463083.5333726108,708145.7678349961,585614.6506038035
te342,220586.38268190637,465648.61714429164,343117.499913099
te343,179221.07180146428,424283.30626384955,301752.1890326569
te344,211985.1623976018,457047.39685998706,334516.2796287944
te345,166499.339387628,411561.57385001326,289030.4566188206
te346,155718.35610579452,400780.5905681798,278249.47333698714
te347,182298.16841553772,427360.402877923,304829.28564673034
te348,257074.74229866834,502136.9767610536,379605.85952986096
te349,155305.7752679462,400368.0097303315,277836.89249913883
te350,499156.25385916315,744218.4883215484,621687.3710903558
te351,467430.6145901943,712492.8490525796,589961.731821387
te352,115932.71812731712,360994.9525897024,238463.83535850974
te353,232348.1593568096,477410.39381919487,354879.2765880022
te354,457083.27960102365,702145.514063409,579614.3968322163
te355,324415.74499654956,569477.9794589349,446946.8622277422
te356,106555.53108282201,351617.7655452073,229086.64831401463
te357,421236.4893888172,666298.7238512025,543767.6066200099
te358,74462.09574413605,319524.3302065213,196993.21297532867
te359,534930.5852089751,779992.8196713604,657461.7024401678
te360,305510.1463110566,550572.3807734419,428041.2635422493
te361,300116.5261818441,545178.7606442294,422647.64341303677
te362,240887.63918741405,485949.8736497993,363418.7564186067
te363,307480.52049174096,552542.7549541262,430011.6377229336
te364,275184.03670157585,520246.27116396115,397715.1539327685
te365,487817.50570882764,732879.7401712129,610348.6229400203
te366,412473.04326019797,657535.2777225833,535004.1604913906
te367,158420.95368853168,403483.18815091695,280952.0709197243
te368,495295.3075307327,740357.541993118,617826.4247619254
te369,152984.26410022486,398046.4985626101,275515.3813314175
te370,128585.6487674193,373647.8832298046,251116.76599861193
te371,148702.89312699882,393765.1275893841,271234.01035819144
te372,166919.88374935408,411982.11821173935,289451.0009805467
te373,161583.8800945766,406646.11455696187,284114.9973257692
te374,111221.09708311182,356283.33154549706,233752.21431430444
te375,114270.96510908139,359333.19957146666,236802.082340274
te376,276139.0379824463,521201.2724448316,398670.15521363897
te377,56921.42599378476,301983.66045617004,179452.5432249774
te378,214782.602188775,459844.83665116027,337313.7194199676
te379,346266.25227370765,591328.486736093,468797.3695049003
te380,230990.88402038053,476053.1184827658,353522.00125157315
te381,239923.30398610132,484985.5384484866,362454.42121729394
te382,60174.90601528738,305237.1404776727,182706.02324648
te383,325659.35443394387,570721.5888963292,448190.4716651365
te384,447584.7221247987,692646.956587184,570115.8393559913
te385,127984.29972117642,373046.5341835617,250515.41695236904
te386,205058.3531870539,450120.58764943917,327589.4704182465
te387,294861.5847890416,539923.819251427,417392.70202023425
te388,371949.466180658,617011.7006430433,494480.5834118507
te389,316939.2209270657,562001.455389451,439470.33815825835
te390,161813.0613129656,406875.2957753509,284344.17854415823
te391,555090.4510086272,800152.6854710125,677621.5682398198
te392,112184.21651008696,357246.4509724722,234715.33374127958
te393,0.0,218403.0679156575,95871.9506844649
te394,423256.4227286619,668318.6571910472,545787.5399598546
te395,220104.57215616808,465166.80661855335,342635.6893873607
te396,463125.35812489316,708187.5925872785,585656.4753560858
te397,180416.75752142214,425478.9919838074,302947.87475261476
te398,255230.14424214882,500292.3787045341,377761.26147334144
te399,84557.51237807778,329619.746840463,207088.6296092704
te400,266094.0196370933,511156.2540994786,388625.13686828595
te401,280596.2873803911,525658.5218427763,403127.40461158374
te402,189767.55095390734,434829.7854162926,312298.66818509996
te403,161728.15082716828,406790.38528955355,284259.2680583609
te404,467385.81731064327,712448.0517730286,589916.9345418359
te405,211654.6815282113,456716.9159905966,334185.79875940393
te406,382485.4547876654,627547.6892500507,505016.57201885805
te407,143438.54328820048,388500.77775058575,265969.6605193931
te408,280551.9718235367,525614.206285922,403083.0890547293
te409,221621.62805053146,466683.86251291673,344152.7452817241
te410,197871.8321047106,442934.06656709587,320402.9493359032
te411,248806.35815147028,493868.59261385555,371337.4753826629
te412,308206.05439256056,553268.2888549459,430737.1716237532
te413,262877.31402494386,507939.54848732916,385408.4312561365
te414,192929.9315939976,437992.1660563829,315461.0488251902
te415,95940.21508998165,341002.4495523669,218471.33232117427
te416,318868.57076078426,563930.8052231695,441399.6879919769
te417,152135.39406144372,397197.628523829,274666.51129263634
te418,175911.0197813305,420973.2542437158,298442.13701252313
te419,167233.30373502875,412295.538197414,289764.42096622137
te420,279893.59525932424,524955.8297217095,402424.7124905169
te421,212111.5362327262,457173.7706951115,334642.65346391883
te422,265907.2939398771,510969.5284022624,388438.4111710698
te423,368975.53194752405,614037.7664099094,491506.6491787167
te424,234322.81970392293,479385.0541663082,356853.93693511555
te425,288540.16997284634,533602.4044352316,411071.287204039
te426,185712.50164544597,430774.73610783124,308243.6188766386
te427,170795.16767117268,415857.40213355795,293326.2849023653
te428,162567.86636367443,407630.1008260597,285098.98359486705
te429,372260.3116398629,617322.5461022481,494791.42887105554
te430,287768.2115056222,532830.4459680074,410299.32873681484
te431,226407.3371029698,471469.57156535506,348938.4543341624
te432,177662.99995544585,422725.2344178311,300194.11718663847
te433,77637.15892916775,322699.393391553,200168.27616036037
te434,301310.33984956075,546372.574311946,423841.4570807534
te435,138881.6153793885,383943.84984177374,261412.73261058112
te436,80883.45613550115,325945.69059788645,203414.57336669377
te437,163858.7884548546,408921.02291723987,286389.9056860472
te438,321248.29647594073,566310.530938326,443779.4137071334
te439,128425.38074587684,373487.6152082621,250956.49797706946
te440,324282.9388302891,569345.1732926744,446814.05606148177
te441,405744.49401532765,650806.728477713,528275.6112465203
te442,556089.0968804541,801151.3313428394,678620.2141116468
te443,130873.06214480507,375935.29660719034,253404.1793759977
te444,499708.08372129325,744770.3181836786,622239.2009524859
te445,268328.8846261027,513391.119088488,390860.00185729534
te446,120001.02338580429,365063.25784818956,242532.1406169969
te447,429844.8781068948,674907.1125692801,552375.9953380874
te448,272839.4343130174,517901.6687754027,395370.55154421006
te449,302373.2659018768,547435.5003642621,424904.38313306944
te450,32340.461148777333,277402.6956111626,154871.57837996996
te451,190226.36463707135,435288.5990994566,312757.481868264
te452,215088.5191057207,460150.753568106,337619.63633691333
te453,136813.65664939824,381875.8911117835,259344.77388059086
te454,241021.44138910322,486083.6758514885,363552.55862029584
te455,262874.89524205955,507937.12970444484,385406.0124732522
te456,279117.4865867548,524179.7210491401,401648.60381794744
te457,290237.9265834265,535300.1610458118,412769.04381461913
te458,185365.6816130446,430427.9160754299,307896.79884423723
te459,262245.92551420344,507308.15997658874,384777.0427453961
te460,174245.34537613366,419307.5798385189,296776.4626073263
te461,423386.74454667745,668448.9790090628,545917.8617778701
te462,378106.9696010625,623169.2040634478,500638.0868322551
te463,313791.37118187407,558853.6056442594,436322.4884130667
te464,310370.47938048723,555432.7138428725,432901.5966116799
te465,108523.6684354643,353585.90289784956,231054.7856666569
te466,293424.3852408196,538486.6197032048,415955.50247201225
te467,307833.8763976134,552896.1108599987,430364.993628806
te468,312160.55948158115,557222.7939439665,434691.6767127738
te469,560163.8223079691,805226.0567703544,682694.9395391617
te470,214048.39097972974,459110.625442115,336579.50821092236
te471,194197.68114681737,439259.91560920264,316728.79837801
te472,164631.8825525916,409694.11701497686,287162.9997837842
te473,169842.5520279126,414904.7864902979,292373.6692591052
te474,198703.74934625506,443765.98380864033,321234.8665774477
te475,94690.44909384748,339752.6835562327,217221.5663250401
te476,162889.00152386984,407951.2359862551,285420.11875506246
te477,369334.64646285225,614396.8809252376,491865.7636940449
te478,192101.90534955155,437164.1398119368,314633.0225807442
te479,92772.75073512274,337834.985197508,215303.86796631536
te480,35681.16458283009,280743.39904521534,158212.28181402272
te481,120775.4367499383,365837.6712123236,243306.5539811309
te482,311715.0451243351,556777.2795867204,434246.16235552775
te483,173553.66350477302,418615.8979671583,296084.78073596564
te484,56461.62380099642,301523.8582633817,178992.74103218905
te485,162284.9891173071,407347.22357969236,284816.1063484997
te486,157930.4329148016,402992.6673771869,280461.55014599423
te487,131005.66360312665,376067.89806551195,253536.78083431927
te488,461356.02197425975,706418.256436645,583887.1392054524
te489,171370.80809106128,416433.04255344655,293901.9253222539
te490,362090.8623944965,607153.0968568819,484621.97962568916
te491,257559.91914430712,502622.1536066924,380091.03637549974
te492,242836.04539907203,487898.2798614573,365367.16263026465
te493,116512.96621825264,361575.2006806379,239044.08344944526
te494,108877.86870588979,353940.1031682751,231408.9859370824
te495,225165.62579612978,470227.86025851505,347696.7430273224
te496,155920.57082837864,400982.8052907639,278451.68805957126
te497,89036.12501266782,334098.3594750531,211567.24224386044
te498,422917.1153976795,667979.3498600648,545448.2326288722
te499,368084.9592588127,613147.193721198,490616.07649000536
te500,341492.87807600957,586555.1125383949,464023.9953072022
te501,38551.33913420195,283613.57359658723,161082.45636539458
te502,532211.0176621734,777273.2521245587,654742.134893366
te503,626005.6505887264,871067.8850511117,748536.767819919
te504,299495.6879276315,544557.9223900167,422026.80515882414
te505,312837.7926666305,557900.0271290159,435368.9098978232
te506,289666.7533828871,534728.9878452724,412197.87061407976
te507,52735.06739363411,297797.3018560194,175266.18462482674
te508,264518.6002677323,509580.8347301176,387049.71749892493
te509,186712.1329643005,431774.36742668576,309243.2501954931
te510,294150.8207738708,539213.0552362561,416681.93800506345
te511,84346.03534252904,329408.2698049143,206877.15257372166
te512,306704.90809890174,551767.142561287,429236.0253300944
te513,120575.20294415165,365637.4374065369,243106.32017534427
te514,41866.587925149295,286928.82238753454,164397.70515634192
te515,285964.534294889,531026.7687572744,408495.65152608167
te516,0.0,213145.73701906073,90614.6197878681
te517,362744.0921472683,607806.3266096537,485275.20937846095
te518,371215.4864501362,616277.7209125215,493746.6036813288
te519,140511.2471327953,385573.4815951806,263042.36436398793
te520,208040.15250836578,453102.38697075105,330571.2697395584
