id,lower,upper,pred
te205,253100.0901602028,399347.7848397972,326223.94
te206,223734.8852578482,353014.6147421518,288374.75
te207,392108.8187625139,618679.3062374861,505394.06
te208,165921.63653292498,261795.39471707502,213858.52
te209,157247.64717345324,248109.35282654676,202678.5
te210,168863.12972198447,266436.55777801556,217649.84
te211,139149.7874114681,219554.0875885319,179351.94
te212,182603.24693968645,288116.0655603135,235359.66
te213,176825.92131961256,279000.45368038747,227913.19
te214,93836.10574552687,148057.00362947313,120946.555
te215,210560.99138649413,332228.50861350587,271394.75
te216,214599.2786421124,338600.2213578876,276599.75
te217,207974.48488603416,328147.45261396584,268060.97
te218,672080.5393314004,1060425.8356685997,866253.2
te219,339905.9308090466,536312.2566909534,438109.1
te220,262809.92105164746,414668.20394835254,338739.06
te221,434861.27565251366,686135.2243474864,560498.25
te222,250063.5192605711,394556.6057394289,322310.06
te223,319574.9389267086,504233.4985732914,411904.22
te224,299689.18664068525,472857.25085931475,386273.22
te225,215813.7712286183,340516.47877138166,278165.12
te226,319807.88719731366,504601.05030268634,412204.47
te227,323919.0798910782,511087.7951089218,417503.44
te228,518657.7728067934,818351.4771932067,668504.6
te229,513207.0063308473,809751.1186691527,661479.06
te230,487092.603273073,768547.146726927,627819.9
te231,484855.05851895135,765016.6914810487,624935.9
te232,258783.80490675397,408315.695093246,333549.75
te233,411086.150377947,648622.224622053,529854.2
te234,553557.0023409285,873416.3726590715,713486.7
te235,200321.64444279982,316072.60555720015,258197.12
te236,303367.91697987204,478661.64552012796,391014.78
te237,243028.7627330877,383456.9872669123,313242.88
te238,136266.48279957892,215004.73595042108,175635.61
te239,241852.2139479449,381600.5985520551,311726.4
te240,386347.6162273643,609589.1337726357,497968.38
te241,238491.1689948674,376297.45600513264,307394.3
te242,341727.54846260307,539186.451537397,440457.0
te243,182985.23070356893,288718.7692964311,235852.0
te244,521080.7451601643,822174.5048398357,671627.6
te245,234921.71195455827,370665.47554544173,302793.6
te246,330873.8513701929,522061.2111298071,426467.53
te247,107349.69362004289,169379.08762995712,138364.39
te248,189454.92765624783,298926.8223437522,244190.88
te249,230820.65377131756,364194.72122868244,297507.7
te250,281848.6173707548,444707.9451292452,363278.28
te251,296845.58361009456,468370.54138990544,382608.06
te252,384549.2982499164,606751.7017500836,495650.5
te253,246655.00212661884,389178.5603733812,317916.78
te254,378710.51094520645,597539.1140547936,488124.8
te255,234376.43649599166,369805.12600400834,302090.78
te256,294815.52962406597,465167.47037593403,379991.5
te257,404587.1409295186,638367.9215704814,521477.53
te258,290918.3254228452,459018.3620771548,374968.34
te259,213011.04567348975,336094.26682651025,274552.66
te260,305517.5000015046,482053.3124984954,393785.4
te261,167772.55455961075,264715.8204403893,216244.19
te262,183619.49831734534,289719.53293265466,236669.52
te263,232632.33087627412,367053.2316237259,299842.78
te264,196581.61001304004,310171.4837369599,253376.55
te265,382893.03313648555,604138.4043635145,493515.72
te266,272304.6724147264,429649.2650852736,350976.97
te267,187804.03286358493,296321.99838641507,242063.02
te268,270247.3667783898,426403.1957216102,348325.28
te269,210348.3606274177,331893.0143725823,271120.7
te270,363328.40906072076,573268.8409392793,468298.62
te271,340680.1783187783,537533.8841812217,439107.03
te272,196181.2362342477,309539.7637657523,252860.5
te273,378351.75412171107,596973.0583782889,487662.4
te274,258540.3342017773,407931.5407982227,333235.94
te275,199050.83016264113,314067.4823373589,256559.16
te276,353480.98642950883,557731.3260704911,455606.16
te277,295388.29918534553,466071.20081465447,380729.75
te278,318850.3941599765,503090.2933400235,410970.34
te279,684720.649988179,1080369.725011821,882545.2
te280,466624.334839094,736251.7901609059,601438.06
te281,228942.32650026053,361231.04849973944,295086.7
te282,328678.17814639345,518596.82185360655,423637.5
te283,284213.8133160437,448439.8116839563,366326.8
te284,180919.56045926406,285459.50204073597,233189.53
te285,311623.760799274,491687.926700726,401655.84
te286,210511.82203878523,332150.9279612148,271331.38
te287,210068.49781646905,331451.43968353095,270759.97
te288,333354.2606982791,525974.864301721,429664.56
te289,194086.59292756012,306234.78207243985,250160.69
te290,182370.06833929673,287748.15041070327,235059.11
te291,159276.7919629635,251310.9892870365,205293.89
te292,173769.28748347738,274177.6187665226,223973.45
te293,254618.54532670206,401743.64217329794,328181.1
te294,213702.9563465255,337185.9811534745,275444.47
te295,160073.005660577,252567.275589423,206320.14
te296,149847.45425872016,236433.13949127984,193140.3
te297,330616.6093686193,521655.3281313807,426135.97
te298,203906.35173937565,321728.6482606243,262817.5
te299,242278.71197336266,382273.53802663734,312276.12
te300,288911.54686768475,455852.01563231525,372381.78
te301,343941.2116548444,542679.2258451557,443310.22
te302,73188.54375814198,115478.75311685802,94333.65
te303,281379.8356459266,443968.2893540734,362674.06
te304,307568.0169705047,485288.6705294953,396428.34
te305,210405.38543304458,331982.9895669554,271194.2
te306,165241.69088606987,260722.55911393013,212982.12
te307,408578.22270190745,644665.1522980925,526621.7
te308,199515.11439535883,314800.04185464117,257157.58
te309,317672.75433901174,501232.18316098826,409452.47
te310,186019.81349348061,293506.8115065194,239763.31
te311,446111.35818165593,703885.891818344,574998.6
te312,181581.0918459688,286503.2831540312,234042.19
te313,313182.43881974224,494147.24868025776,403664.84
te314,356728.9515809521,562856.0484190478,459792.5
te315,128502.18698582298,202754.03176417702,165628.11
te316,256554.6247606006,404798.43773939944,330676.53
te317,172947.7375095543,272881.3562404457,222914.55
te318,295499.19691533595,466246.17808466405,380872.7
te319,142126.86049094316,224251.38950905684,183189.12
te320,275197.7114906714,434213.9760093286,354705.84
te321,320030.7252026354,504952.6497973646,412491.7
te322,293541.1755387961,463156.7619612039,378348.97
te323,160257.17250732097,252857.85874267903,206557.52
te324,252409.4402396724,398258.05976032757,325333.75
te325,423343.4771779071,667962.147822093,545652.8
te326,295670.00463457126,466515.68286542874,381092.84
te327,182024.77974689228,287203.3452531077,234614.06
te328,363296.5750599605,573218.6124400395,468257.6
te329,121114.85617116858,191098.1125788314,156106.48
te330,143122.77011183294,225822.76113816706,184472.77
te331,502494.82870716334,792849.1712928367,647672.0
te332,189791.11216084918,299457.2628391508,244624.19
te333,338066.61412993417,533410.1358700659,435738.38
te334,288906.3826314609,455843.8673685391,372375.12
te335,220367.87597561072,347702.06152438925,284034.97
te336,264334.4860187496,417073.7014812504,340704.1
te337,345797.8636809055,545608.6988190946,445703.28
te338,259085.24598173657,408791.3165182634,333938.28
te339,250332.22926089543,394980.5832391046,322656.4
te340,333186.96853891446,525710.9064610855,429448.94
te341,444745.76925643114,701731.2307435689,573238.5
te342,131014.4424372896,206717.9325627104,168866.19
te343,183887.77190334088,290142.8218466591,237015.3
te344,180535.94014164867,284854.21610835136,232695.08
te345,232798.77445222164,367315.85054777836,300057.3
te346,183366.01432804725,289319.5794219527,236342.8
te347,215186.52261196307,339526.78988803696,277356.66
te348,303424.57810689165,478751.04689310835,391087.8
te349,206196.50866535542,325342.1163346446,265769.3
te350,407845.53153437155,643509.0934656285,525677.3
te351,557516.0076601523,879662.9923398477,718589.5
te352,168293.35444790512,265537.5518020949,216915.45
te353,266295.5138051099,420167.8611948901,343231.7
te354,478122.93108323443,754394.5689167656,616258.75
te355,328907.1986880395,518958.1763119605,423932.7
te356,179488.24268707732,283201.1323129227,231344.69
te357,338051.7033070343,533386.6091929658,435719.16
te358,116968.25330367188,184555.49669632813,150761.88
te359,561997.9828166941,886734.7671833059,724366.4
te360,291707.1200768695,460262.9424231305,375985.03
te361,333827.5277925974,526721.5972074026,430274.56
te362,304832.5962029698,480972.6537970302,392902.62
te363,309258.22542061826,487955.52457938174,398606.88
te364,297696.44607976713,469713.05392023287,383704.75
te365,464899.67390224757,733530.5760977524,599215.1
te366,254458.0175894335,401490.3574105665,327974.2
te367,219330.54336134784,346065.3316386522,282697.94
te368,551109.0088993744,869553.8661006256,710331.44
te369,215660.95347782483,340275.35902217514,277968.16
te370,213128.44112793083,336279.4963720692,274703.97
te371,174496.72955644774,275325.3954435523,224911.06
te372,223148.659588098,352089.652911902,287619.16
te373,226537.00468196458,357435.8703180354,291986.44
te374,176838.14092081832,279019.7340791817,227928.94
te375,197774.01518546176,312052.8910645382,254913.45
te376,285631.6264892788,450676.8735107212,368154.25
te377,145806.87582787583,230057.81167212417,187932.34
te378,233133.89216624154,367844.60783375846,300489.25
te379,284054.08567171125,448187.78932828875,366120.94
te380,273324.2332677119,431257.9542322881,352291.1
te381,237223.23989832672,374296.88510167325,305760.06
te382,167671.36704843567,264556.16420156433,216113.77
te383,401128.6058644404,632910.9566355597,517019.78
te384,495895.8076417235,782437.0673582765,639166.44
te385,190218.6527316079,300131.8472683921,245175.25
te386,189955.74946638037,299717.0317836196,244836.39
te387,337482.231098461,532488.081401539,434985.16
te388,360751.3339588105,569202.6660411896,464977.0
te389,377391.5456174393,595458.0168825607,486424.78
te390,334268.5972075482,527417.5277924518,430843.06
te391,580279.5730110944,915579.9269889056,747929.75
te392,244757.88479418392,386185.2402058161,315471.56
te393,89590.14588251189,141357.6197424881,115473.88
te394,442127.38026472996,697599.86973527,569863.6
te395,257171.5449048081,405771.8300951919,331471.7
te396,485537.02864338714,766092.7213566129,625814.9
te397,242837.27382371647,383154.8511762835,312996.06
te398,362812.6643050681,572455.0856949319,467633.88
te399,160204.98462717136,252775.51537282864,206490.25
te400,332437.01476015133,524527.6102398486,428482.3
te401,296269.4439603872,467461.4935396128,381865.47
te402,262602.9879240856,414341.6995759144,338472.34
te403,228142.57299753584,359969.17700246413,294055.88
te404,443613.1770922924,699944.1979077077,571778.7
te405,265242.2278226061,418505.9596773939,341874.1
te406,526945.2324197912,831427.6425802088,679186.44
te407,179823.45738205916,283730.0426179408,231776.75
te408,353740.72569085273,558141.1493091473,455940.94
te409,248291.7740666977,391761.1009333023,320026.44
te410,230227.08179369962,363258.1682063004,296742.62
te411,279606.46602094045,441170.22147905955,360388.34
te412,377210.72461388266,595172.7128861174,486191.72
te413,163202.95710394677,257505.79289605323,210354.38
te414,216275.23089081922,341244.5816091808,278759.9
te415,112958.70878065171,178229.1349693483,145593.92
te416,427584.01822967303,674652.981770327,551118.5
te417,252231.45592925278,397977.2315707472,325104.34
te418,238466.87526389878,376259.1247361012,307363.0
te419,246645.69195427158,389163.8705457284,317904.78
te420,273617.2369990048,431720.2630009952,352668.75
te421,256616.7168214894,404896.4081785106,330756.56
te422,290952.7536643376,459072.6838356624,375012.72
te423,361746.4556093844,570772.7943906155,466259.62
te424,288075.25578754523,454532.49421245477,371303.88
te425,303685.5296302599,479162.7828697401,391424.16
te426,196426.37986081804,309926.55763918196,253176.47
te427,198157.85371024156,312658.52128975844,255408.19
te428,240033.43298752548,378730.8795124745,309382.16
te429,366419.62873241154,578146.2462675885,472282.94
te430,236105.67978329028,372533.5702167097,304319.62
te431,297445.92000980856,469317.76749019144,383381.84
te432,164870.58111254612,260137.01263745388,212503.8
te433,134951.6634079352,212930.1803420648,173940.92
te434,286400.8309889891,451890.5440110109,369145.7
te435,201518.88654069882,317961.6447093012,259740.27
te436,175682.57639131753,277196.45485868247,226439.52
te437,176895.50515981205,279110.24484018795,228002.88
te438,376189.1029154557,593560.7720845443,484874.94
te439,180138.6576310185,284227.3736189815,232183.02
te440,381474.4926060358,601900.1948939642,491687.34
te441,387074.97344199294,610736.776558007,498905.88
te442,557906.7439558508,880279.5060441492,719093.1
te443,187017.95367649526,295081.7025735047,241049.83
te444,401968.89740926033,634236.7900907396,518102.84
te445,308786.00087164086,487210.43662835914,397998.22
te446,181228.3478421144,285946.7146578856,233587.53
te447,463524.87178563746,731361.3782143625,597443.1
te448,291209.2198182157,459477.3426817843,375343.28
te449,299693.1871053657,472863.5628946343,386278.38
te450,139229.21481930555,219679.41018069445,179454.31
te451,230056.83171499553,362989.54328500445,296523.2
te452,332582.2195054317,524756.7179945683,428669.47
te453,211883.88444322022,334315.8030567798,273099.84
te454,338936.8243015159,534783.1756984842,436860.0
te455,254776.55155895988,401992.9484410401,328384.75
te456,382189.896917104,603028.978082896,492609.44
te457,308446.42203337123,486674.64046662877,397560.53
te458,244007.34912964908,385001.0258703509,314504.2
te459,218268.55333750905,344389.69666249095,281329.12
te460,226876.025879703,357970.786620297,292423.4
te461,366531.44778154045,578322.6772184595,472427.06
te462,377470.1486871002,595582.0388128998,486526.1
te463,328046.12897212163,517599.55852787837,422822.84
te464,346129.95073986443,546132.6742601356,446131.3
te465,216746.26742301273,341987.79507698724,279367.03
te466,306886.5802413596,484213.4822586404,395550.03
te467,345718.2908016251,545483.1466983749,445600.72
te468,320643.9600702888,505920.2274297112,413282.1
te469,475648.2193866629,750489.9056133371,613069.06
te470,257611.54752917748,406466.07747082255,332038.8
te471,286396.0061861321,451882.9313138679,369139.47
te472,231992.49897980576,366043.6885201942,299018.1
te473,254784.31003591593,402005.1899640841,328394.75
te474,269570.5123996968,425335.2376003032,347452.88
te475,173806.10388115782,274235.7086188422,224020.9
te476,189790.0938607487,299455.6561392513,244622.88
te477,425509.40149162826,671379.5985083717,548444.5
te478,202970.5218244142,320252.0719255858,261611.3
te479,149259.21623400948,235505.00251599052,192382.11
te480,100564.22665525321,158672.8045947468,129618.516
te481,126250.68909580073,199201.56090419926,162726.12
te482,339927.33935639716,536346.0356436028,438136.7
te483,247979.85904782443,391268.95345217554,319624.4
te484,193883.16323724875,305913.8055127513,249898.48
te485,206063.7417284452,325132.6332715548,265598.2
te486,261660.33297392688,412854.35452607315,337257.34
te487,206630.3529986409,326026.6470013591,266328.5
te488,449077.8118457974,708566.4381542025,578822.1
te489,132956.28011580394,209781.81363419606,171369.05
te490,382383.17997427133,603333.9450257287,492858.56
te491,309903.85192956316,488974.21057043684,399439.03
te492,287098.97268883017,452992.08981116983,370045.53
te493,181885.97574510064,286984.33675489936,234435.16
te494,153645.28934180242,242425.46065819758,198035.38
te495,267304.55222372373,421759.94777627627,344532.25
te496,191031.87446542346,301414.96928457654,246223.42
te497,162314.4175305564,256103.8324694436,209209.12
te498,330570.5434116928,521582.6440883072,426076.6
te499,312787.53234267986,493524.15515732014,403155.84
te500,359446.55209672864,567143.9479032714,463295.25
te501,167644.0426624061,264513.0510875939,216078.55
te502,437254.2323981609,689910.892601839,563582.56
te503,615492.1480332916,971139.2269667084,793315.7
te504,282716.766696895,446077.733303105,364397.25
te505,300805.17081508995,474618.07918491005,387711.62
te506,266035.43511039915,419757.50238960085,342896.47
te507,129439.7504354793,204233.3433145207,166836.55
te508,317982.8267196079,501721.4232803921,409852.12
te509,212482.20848797375,335259.8540120263,273871.03
te510,301984.8957267367,476479.4792732633,389232.2
te511,188810.13760809976,297909.4561419002,243359.8
te512,293628.43415931106,463294.44084068894,378461.44
te513,186038.47020603585,293536.2485439642,239787.36
te514,107812.69285501476,170109.61964498524,138961.16
te515,282670.821966171,446005.240533829,364338.03
te516,125789.26580146057,198473.51544853943,162131.39
te517,357300.7755778527,563758.2869221474,460529.53
te518,368631.8857007046,581636.8017992955,475134.34
te519,190483.90778516274,300550.37346483726,245517.14
te520,208575.45166200085,329095.67333799915,268835.56
te521,220328.71991222323,347640.2800877768,283984.5
te522,143030.34725509412,225676.93399490588,184353.64
te523,231754.55618966024,365668.2563103397,298711.4
te524,168826.04662665864,266378.04712334136,217602.05
te525,327944.1050001497,517438.5824998503,422691.34
te526,399542.89440082846,630408.9805991716,514975.94
te527,241832.33285074504,381569.22964925494,311700.78
te528,347544.7090127981,548364.9159872018,447954.8
te529,164879.44274794433,260150.99475205567,212515.22
te530,277570.4234605115,437957.7015394885,357764.06
te531,219738.8332111594,346709.5417888406,283224.2
te532,241345.0762526653,380800.4237473347,311072.75
te533,324819.0147274977,512507.7352725023,418663.38
te534,316195.6130623034,498901.5119376966,407548.56
te535,119104.90148950426,187926.75476049574,153515.83
te536,284429.571711143,448780.240788857,366604.9
te537,433219.4364571729,683544.6885428271,558382.06
te538,300390.4559765492,473963.7315234508,387177.1
te539,185341.39529677623,292436.38595322374,238888.89
te540,299433.8357678696,472454.3517321304,385944.1
te541,200509.0722743894,316368.3339756106,258438.7
te542,213587.69447324733,337004.11802675267,275295.9
te543,297223.2274759297,468966.3975240703,383094.8
te544,316075.5021409277,498711.9978590723,407393.75
te545,216107.57505284733,340980.0499471527,278543.8
te546,321392.41064414167,507101.15185585833,414246.78
te547,600813.061141985,947978.188858015,774395.6
te548,296086.00447085785,467172.05802914215,381629.03
te549,206766.61125018133,326241.63874981867,266504.12
te550,146116.12387029544,230545.75112970456,188330.94
te551,260062.08672098286,410332.60077901714,335197.34
te552,203098.83975969494,320454.53524030506,261776.69
te553,149340.93481707302,235633.94018292698,192487.44
te554,220509.61365150136,347925.69884849864,284217.66
te555,338319.5647239415,533809.2477760585,436064.4
te556,251162.48327615354,396290.57922384643,323726.53
te557,138837.56932708874,219061.46192291126,178949.52
te558,190328.13211502976,300304.58663497027,245316.36
te559,293882.88795822865,463695.92454177135,378789.4
te560,184125.56922204347,290518.0245279565,237321.8
te561,169610.768080281,267616.200669719,218613.48
te562,204643.98893597105,322892.51106402895,263768.25
te563,430801.60409478535,679729.7709052147,555265.7
te564,227387.62469923228,358778.0003007677,293082.8
te565,218163.71691764056,344224.28308235947,281194.0
te566,272924.50198779244,430627.24801220756,351775.88
te567,479538.1257704969,756627.4992295031,618082.8
te568,287646.9878595719,453856.7621404281,370751.88
te569,282997.2598840963,446520.3026159037,364758.78
te570,172263.7429075378,271802.1320924622,222032.94
te571,365850.56869292655,577248.3688070734,471549.47
te572,365991.700237805,577471.049762195,471731.38
te573,115612.22912581945,182415.92712418054,149014.08
te574,300445.735124861,474050.952375139,387248.34
te575,155712.09911241021,245686.52588758979,200699.31
te576,257872.959712115,406878.540287885,332375.75
te577,229890.6063462124,362727.2686537876,296308.94
te578,280951.2525298269,443292.0599701731,362121.66
te579,190116.22871316795,299970.24003683205,245043.23
te580,267817.99368153006,422570.06881846994,345194.03
te581,276645.879704997,436498.932795003,356572.4
te582,189072.61658161876,298323.6021683812,243698.11
te583,383829.360078877,605615.764921123,494722.56
te584,270172.2792685996,426284.7207314004,348228.5
