id,lower,upper,pred
te169,198373.38637155766,408258.48862844234,303315.94
te170,137184.52699655766,347069.62925344234,242127.08
te171,211823.66762155766,421708.76987844234,316766.22
te172,233179.66762155766,443064.76987844234,338122.22
te173,320516.41762155766,530401.5198784424,425458.97
te174,306292.38637155766,516177.48862844234,411234.94
te175,62415.24574655767,272300.34800344234,167357.8
te176,212519.51137155766,422404.61362844234,317462.06
te177,221639.44887155766,431524.55112844234,326582.0
te178,97967.63637155767,307852.73862844234,202910.19
te179,150276.23012155766,360161.33237844234,255218.78
te180,157573.66762155766,367458.76987844234,262516.22
te181,115257.19887155767,325142.30112844234,220199.75
te182,271088.76137155766,480973.86362844234,376031.3
te183,407210.04262155766,617095.1448784424,512152.6
te184,352779.60512155766,562664.7073784424,457722.16
te185,154247.87074655766,364132.97300344234,259190.42
te186,78221.98012155767,288107.08237844234,183164.53
te187,302736.69887155766,512621.80112844234,407679.25
te188,686782.0113715576,896667.1136284424,791724.56
te189,331312.88637155766,541197.9886284424,436255.44
te190,173969.41762155766,383854.51987844234,278911.97
te191,113377.69887155767,323262.80112844234,218320.25
te192,81879.32387155767,291764.42612844234,186821.88
te193,748082.3238715576,957967.4261284424,853024.9
te194,234779.76137155766,444664.86362844234,339722.3
te195,436368.63637155766,646253.7386284424,541311.2
te196,98838.68324655767,308723.78550344234,203781.23
te197,452457.94887155766,662343.0511284424,557400.5
te198,632407.5738715576,842292.6761284424,737350.1
te199,500955.32387155766,710840.4261284424,605897.9
te200,67298.08949655767,277183.19175344234,172240.64
te201,397436.04262155766,607321.1448784424,502378.6
te202,152801.51137155766,362686.61362844234,257744.06
te203,334650.85512155766,544535.9573784424,439593.4
te204,356534.19887155766,566419.3011284424,461476.75
te205,221281.38637155766,431166.48862844234,326223.94
te206,183432.19887155766,393317.30112844234,288374.75
te207,400451.51137155766,610336.6136284424,505394.06
te208,108915.96449655767,318801.06675344234,213858.52
te209,97735.94887155767,307621.05112844234,202678.5
te210,112707.29262155767,322592.39487844234,217649.84
te211,74409.38637155767,284294.48862844234,179351.94
te212,130417.10512155767,340302.20737844234,235359.66
te213,122970.63637155767,332855.73862844234,227913.19
te214,16004.003559057672,225889.10581594234,120946.555
te215,166452.19887155766,376337.30112844234,271394.75
te216,171657.19887155766,381542.30112844234,276599.75
te217,163118.41762155766,373003.51987844234,268060.97
te218,761310.6363715576,971195.7386284424,866253.2
te219,333166.54262155766,543051.6448784424,438109.1
te220,233796.51137155766,443681.61362844234,338739.06
te221,455555.69887155766,665440.8011284424,560498.25
te222,217367.51137155766,427252.61362844234,322310.06
te223,306961.66762155766,516846.76987844234,411904.22
te224,281330.66762155766,491215.76987844234,386273.22
te225,173222.57387155766,383107.67612844234,278165.12
te226,307261.91762155766,517147.01987844234,412204.47
te227,312560.88637155766,522445.98862844234,417503.44
te228,563562.0738715576,773447.1761284424,668504.6
te229,556536.5113715576,766421.6136284424,661479.06
te230,522877.32387155766,732762.4261284424,627819.9
te231,519993.32387155766,729878.4261284424,624935.9
te232,228607.19887155766,438492.30112844234,333549.75
te233,424911.63637155766,634796.7386284424,529854.2
te234,608544.1363715576,818429.2386284424,713486.7
te235,153254.57387155766,363139.67612844234,258197.12
te236,286072.23012155766,495957.33237844234,391014.78
te237,208300.32387155766,418185.42612844234,313242.88
te238,70693.05824655767,280578.16050344234,175635.61
te239,206783.85512155766,416668.95737844234,311726.4
te240,393025.82387155766,602910.9261284424,497968.38
te241,202451.76137155766,412336.86362844234,307394.3
te242,335514.44887155766,545399.5511284424,440457.0
te243,130909.44887155767,340794.55112844234,235852.0
te244,566685.0738715576,776570.1761284424,671627.6
te245,197851.04262155766,407736.14487844234,302793.6
te246,321524.98012155766,531410.0823784424,426467.53
te247,33421.83949655767,243306.94175344234,138364.39
te248,139248.32387155766,349133.42612844234,244190.88
te249,192565.13637155766,402450.23862844234,297507.7
te250,258335.73012155766,468220.83237844234,363278.28
te251,277665.51137155766,487550.61362844234,382608.06
te252,390707.94887155766,600593.0511284424,495650.5
te253,212974.23012155766,422859.33237844234,317916.78
te254,383182.26137155766,593067.3636284424,488124.8
te255,197148.23012155766,407033.33237844234,302090.78
te256,275048.94887155766,484934.05112844234,379991.5
te257,416534.98012155766,626420.0823784424,521477.53
te258,270025.79262155766,479910.89487844234,374968.34
te259,169610.10512155766,379495.20737844234,274552.66
te260,288842.85512155766,498727.95737844234,393785.4
te261,111301.63637155767,321186.73862844234,216244.19
te262,131726.96449655766,341612.06675344234,236669.52
te263,194900.23012155766,404785.33237844234,299842.78
te264,148433.99574655766,358319.09800344234,253376.55
te265,388573.16762155766,598458.2698784424,493515.72
te266,246034.41762155766,455919.51987844234,350976.97
te267,137120.46449655766,347005.56675344234,242063.02
te268,243382.73012155766,453267.83237844234,348325.28
te269,166178.13637155766,376063.23862844234,271120.7
te270,363356.07387155766,573241.1761284424,468298.62
te271,334164.48012155766,544049.5823784424,439107.03
te272,147917.94887155766,357803.05112844234,252860.5
te273,382719.85512155766,592604.9573784424,487662.4
te274,228293.38637155766,438178.48862844234,333235.94
te275,151616.60512155766,361501.70737844234,256559.16
te276,350663.60512155766,560548.7073784424,455606.16
te277,275787.19887155766,485672.30112844234,380729.75
te278,306027.79262155766,515912.89487844234,410970.34
te279,777602.6363715576,987487.7386284424,882545.2
te280,496495.51137155766,706380.6136284424,601438.06
te281,190144.13637155766,400029.23862844234,295086.7
te282,318694.94887155766,528580.0511284424,423637.5
te283,261384.26137155763,471269.36362844234,366326.8
te284,128246.98012155767,338132.08237844234,233189.53
te285,296713.29262155766,506598.39487844234,401655.84
te286,166388.82387155766,376273.92612844234,271331.38
te287,165817.41762155766,375702.51987844234,270759.97
te288,324722.01137155766,534607.1136284424,429664.56
te289,145218.13637155766,355103.23862844234,250160.69
te290,130116.55824655767,340001.66050344234,235059.11
te291,100351.33949655767,310236.44175344234,205293.89
te292,119030.90199655767,328916.00425344234,223973.45
te293,223238.54262155766,433123.64487844234,328181.1
te294,170501.91762155766,380387.01987844234,275444.47
te295,101377.58949655767,311262.69175344234,206320.14
te296,88197.74574655767,298082.84800344234,193140.3
te297,321193.41762155766,531078.5198784424,426135.97
te298,157874.94887155766,367760.05112844234,262817.5
te299,207333.57387155766,417218.67612844234,312276.12
te300,267439.23012155766,477324.33237844234,372381.78
te301,338367.66762155766,548252.7698784424,443310.22
te302,0.0,199276.19956594234,94333.65
te303,257731.51137155766,467616.61362844234,362674.06
te304,291485.79262155766,501370.89487844234,396428.34
te305,166251.63637155766,376136.73862844234,271194.2
te306,108039.57387155767,317924.67612844234,212982.12
te307,421679.13637155766,631564.2386284424,526621.7
te308,152215.02699655766,362100.12925344234,257157.58
te309,304509.91762155766,514395.01987844234,409452.47
te310,134820.76137155766,344705.86362844234,239763.31
te311,470056.07387155766,679941.1761284424,574998.6
te312,129099.63637155767,338984.73862844234,234042.19
te313,298722.29262155766,508607.39487844234,403664.84
te314,354849.94887155766,564735.0511284424,459792.5
te315,60685.55824655767,270570.66050344234,165628.11
te316,225733.98012155766,435619.08237844234,330676.53
te317,117971.99574655767,327857.09800344234,222914.55
te318,275930.13637155766,485815.23862844234,380872.7
te319,78246.57387155767,288131.67612844234,183189.12
te320,249763.29262155766,459648.39487844234,354705.84
te321,307549.13637155766,517434.23862844234,412491.7
te322,273406.41762155766,483291.51987844234,378348.97
te323,101614.96449655767,311500.06675344234,206557.52
te324,220391.19887155766,430276.30112844234,325333.75
te325,440710.26137155766,650595.3636284424,545652.8
te326,276150.29262155766,486035.39487844234,381092.84
te327,129671.51137155767,339556.61362844234,234614.06
te328,363315.04262155766,573200.1448784424,468257.6
te329,51163.93324655767,261049.03550344234,156106.48
te330,79530.21449655767,289415.31675344234,184472.77
te331,542729.4488715576,752614.5511284424,647672.0
te332,139681.63637155766,349566.73862844234,244624.19
te333,330795.82387155766,540680.9261284424,435738.38
te334,267432.57387155766,477317.67612844234,372375.12
te335,179092.41762155766,388977.51987844234,284034.97
te336,235761.54262155766,445646.64487844234,340704.1
te337,340760.73012155766,550645.8323784424,445703.28
te338,228995.73012155766,438880.83237844234,333938.28
te339,217713.85512155766,427598.95737844234,322656.4
te340,324506.38637155766,534391.4886284424,429448.94
te341,468295.94887155766,678181.0511284424,573238.5
te342,63923.63637155767,273808.73862844234,168866.19
te343,132072.74574655766,341957.84800344234,237015.3
te344,127752.52699655767,337637.62925344234,232695.08
te345,195114.76137155766,404999.86362844234,300057.3
te346,131400.24574655766,341285.34800344234,236342.8
te347,172414.10512155766,382299.20737844234,277356.66
te348,286145.26137155766,496030.36362844234,391087.8
te349,160826.76137155766,370711.86362844234,265769.3
te350,420734.76137155766,630619.8636284424,525677.3
te351,613646.9488715576,823532.0511284424,718589.5
te352,111972.90199655767,321858.00425344234,216915.45
te353,238289.13637155766,448174.23862844234,343231.7
te354,511316.19887155766,721201.3011284424,616258.75
te355,318990.13637155766,528875.2386284424,423932.7
te356,126402.13637155767,336287.23862844234,231344.69
te357,330776.60512155766,540661.7073784424,435719.16
te358,45819.32387155767,255704.42612844234,150761.88
te359,619423.8238715576,829308.9261284424,724366.4
te360,271042.48012155766,480927.58237844234,375985.03
te361,325332.01137155766,535217.1136284424,430274.56
te362,287960.07387155766,497845.17612844234,392902.62
te363,293664.32387155766,503549.42612844234,398606.88
te364,278762.19887155766,488647.30112844234,383704.75
te365,494272.57387155766,704157.6761284424,599215.1
te366,223031.63637155766,432916.73862844234,327974.2
te367,177755.38637155766,387640.48862844234,282697.94
te368,605388.8863715576,815273.9886284424,710331.44
te369,173025.60512155766,382910.70737844234,277968.16
te370,169761.41762155766,379646.51987844234,274703.97
te371,119968.51137155767,329853.61362844234,224911.06
te372,182676.60512155766,392561.70737844234,287619.16
te373,187043.88637155766,396928.98862844234,291986.44
te374,122986.38637155767,332871.48862844234,227928.94
te375,149970.90199655766,359856.00425344234,254913.45
te376,263211.69887155766,473096.80112844234,368154.25
te377,82989.79262155767,292874.89487844234,187932.34
te378,195546.69887155766,405431.80112844234,300489.25
te379,261178.38637155763,471063.48862844234,366120.94
te380,247348.54262155766,457233.64487844234,352291.1
te381,200817.51137155766,410702.61362844234,305760.06
te382,111171.21449655767,321056.31675344234,216113.77
te383,412077.23012155766,621962.3323784424,517019.78
te384,534223.8863715576,744108.9886284424,639166.44
te385,140232.69887155766,350117.80112844234,245175.25
te386,139893.83949655766,349778.94175344234,244836.39
te387,330042.60512155766,539927.7073784424,434985.16
te388,360034.44887155766,569919.5511284424,464977.0
te389,381482.23012155766,591367.3323784424,486424.78
te390,325900.51137155766,535785.6136284424,430843.06
te391,642987.1988715576,852872.3011284424,747929.75
te392,210529.01137155766,420414.11362844234,315471.56
te393,10531.331684057672,220416.43394094234,115473.88
te394,464921.07387155766,674806.1761284424,569863.6
te395,226529.13637155766,436414.23862844234,331471.7
te396,520872.32387155766,730757.4261284424,625814.9
te397,208053.51137155766,417938.61362844234,312996.06
te398,362691.32387155766,572576.4261284424,467633.88
te399,101547.69887155767,311432.80112844234,206490.25
te400,323539.76137155766,533424.8636284424,428482.3
te401,276922.91762155766,486808.01987844234,381865.47
te402,233529.79262155766,443414.89487844234,338472.34
te403,189113.32387155766,398998.42612844234,294055.88
te404,466836.13637155766,676721.2386284424,571778.7
te405,236931.54262155766,446816.64487844234,341874.1
te406,574243.8863715576,784128.9886284424,679186.44
te407,126834.19887155767,336719.30112844234,231776.75
te408,350998.38637155766,560883.4886284424,455940.94
te409,215083.88637155766,424968.98862844234,320026.44
te410,191800.07387155766,401685.17612844234,296742.62
te411,255445.79262155766,465330.89487844234,360388.34
te412,381249.16762155766,591134.2698784424,486191.72
te413,105411.82387155767,315296.92612844234,210354.38
te414,173817.35512155766,383702.45737844234,278759.9
te415,40651.37074655767,250536.47300344234,145593.92
te416,446175.94887155766,656061.0511284424,551118.5
te417,220161.79262155766,430046.89487844234,325104.34
te418,202420.44887155766,412305.55112844234,307363.0
te419,212962.23012155766,422847.33237844234,317904.78
te420,247726.19887155766,457611.30112844234,352668.75
te421,225814.01137155766,435699.11362844234,330756.56
te422,270070.16762155766,479955.26987844234,375012.72
te423,361317.07387155766,571202.1761284424,466259.62
te424,266361.32387155766,476246.42612844234,371303.88
te425,286481.60512155766,496366.70737844234,391424.16
te426,148233.91762155766,358119.01987844234,253176.47
te427,150465.63637155766,360350.73862844234,255408.19
te428,204439.60512155766,414324.70737844234,309382.16
te429,367340.38637155766,577225.4886284424,472282.94
te430,199377.07387155766,409262.17612844234,304319.62
te431,278439.29262155766,488324.39487844234,383381.84
te432,107561.24574655767,317446.34800344234,212503.8
te433,68998.37074655767,278883.47300344234,173940.92
te434,264203.13637155766,474088.23862844234,369145.7
te435,154797.71449655766,364682.81675344234,259740.27
te436,121496.96449655767,331382.06675344234,226439.52
te437,123060.32387155767,332945.42612844234,228002.88
te438,379932.38637155766,589817.4886284424,484874.94
te439,127240.46449655767,337125.56675344234,232183.02
te440,386744.79262155766,596629.8948784424,491687.34
te441,393963.32387155766,603848.4261284424,498905.88
te442,614150.5738715576,824035.6761284424,719093.1
te443,136107.27699655766,345992.37925344234,241049.83
te444,413160.29262155766,623045.3948784424,518102.84
te445,293055.66762155766,502940.76987844234,397998.22
te446,128644.98012155767,338530.08237844234,233587.53
te447,492500.57387155766,702385.6761284424,597443.1
te448,270400.73012155766,480285.83237844234,375343.28
te449,281335.82387155766,491220.92612844234,386278.38
te450,74511.76137155767,284396.86362844234,179454.31
te451,191580.63637155766,401465.73862844234,296523.2
te452,323726.91762155766,533612.0198784424,428669.47
te453,168157.29262155766,378042.39487844234,273099.84
te454,331917.44887155766,541802.5511284424,436860.0
te455,223442.19887155766,433327.30112844234,328384.75
te456,387666.88637155766,597551.9886284424,492609.44
te457,292617.98012155766,502503.08237844234,397560.53
te458,209561.63637155766,419446.73862844234,314504.2
te459,176386.57387155766,386271.67612844234,281329.12
te460,187480.85512155766,397365.95737844234,292423.4
te461,367484.51137155766,577369.6136284424,472427.06
te462,381583.54262155766,591468.6448784424,486526.1
te463,317880.29262155766,527765.3948784424,422822.84
te464,341188.76137155766,551073.8636284424,446131.3
te465,174424.48012155766,384309.58237844234,279367.03
te466,290607.48012155766,500492.58237844234,395550.03
te467,340658.16762155766,550543.2698784424,445600.72
te468,308339.54262155766,518224.64487844234,413282.1
te469,508126.51137155766,718011.6136284424,613069.06
te470,227096.26137155766,436981.36362844234,332038.8
te471,264196.91762155766,474082.01987844234,369139.47
te472,194075.54262155766,403960.64487844234,299018.1
te473,223452.19887155766,433337.30112844234,328394.75
te474,242510.32387155766,452395.42612844234,347452.88
te475,119078.35512155767,328963.45737844234,224020.9
te476,139680.32387155766,349565.42612844234,244622.88
te477,443501.94887155766,653387.0511284424,548444.5
te478,156668.74574655766,366553.84800344234,261611.3
te479,87439.55824655767,297324.66050344234,192382.11
te480,24675.96449655767,234561.06675344234,129618.516
te481,57783.57387155767,267668.67612844234,162726.12
te482,333194.13637155766,543079.2386284424,438136.7
te483,214681.85512155766,424566.95737844234,319624.4
te484,144955.93324655766,354841.03550344234,249898.48
te485,160655.63637155766,370540.73862844234,265598.2
te486,232314.79262155766,442199.89487844234,337257.34
te487,161385.94887155766,371271.05112844234,266328.5
te488,473879.57387155766,683764.6761284424,578822.1
te489,66426.49574655767,276311.59800344234,171369.05
te490,387916.01137155766,597801.1136284424,492858.56
te491,294496.48012155766,504381.58237844234,399439.03
te492,265102.98012155766,474988.08237844234,370045.53
te493,129492.60512155767,339377.70737844234,234435.16
te494,93092.82387155767,302977.92612844234,198035.38
te495,239589.69887155766,449474.80112844234,344532.25
te496,141280.87074655766,351165.97300344234,246223.42
te497,104266.57387155767,314151.67612844234,209209.12
te498,321134.04262155766,531019.1448784424,426076.6
te499,298213.29262155766,508098.39487844234,403155.84
te500,358352.69887155766,568237.8011284424,463295.25
te501,111135.99574655767,321021.09800344234,216078.55
te502,458640.01137155766,668525.1136284424,563582.56
te503,688373.1363715576,898258.2386284424,793315.7
te504,259454.69887155766,469339.80112844234,364397.25
te505,282769.07387155766,492654.17612844234,387711.62
te506,237953.91762155766,447839.01987844234,342896.47
te507,61893.99574655767,271779.09800344234,166836.55
te508,304909.57387155766,514794.67612844234,409852.12
te509,168928.48012155766,378813.58237844234,273871.03
te510,284289.63637155766,494174.73862844234,389232.2
te511,138417.24574655766,348302.34800344234,243359.8
te512,273518.88637155766,483403.98862844234,378461.44
te513,134844.80824655766,344729.91050344234,239787.36
te514,34018.60512155767,243903.70737844234,138961.16
te515,259395.48012155766,469280.58237844234,364338.03
te516,57188.83949655767,267073.94175344234,162131.39
te517,355586.98012155766,565472.0823784424,460529.53
te518,370191.79262155766,580076.8948784424,475134.34
te519,140574.58949655766,350459.69175344234,245517.14
te520,163893.01137155766,373778.11362844234,268835.56
te521,179041.94887155766,388927.05112844234,283984.5
te522,79411.08949655767,289296.19175344234,184353.64
te523,193768.85512155766,403653.95737844234,298711.4
te524,112659.49574655767,322544.59800344234,217602.05
te525,317748.79262155766,527633.8948784424,422691.34
te526,410033.38637155766,619918.4886284424,514975.94
te527,206758.23012155766,416643.33237844234,311700.78
te528,343012.26137155766,552897.3636284424,447954.8
te529,107572.66762155767,317457.76987844234,212515.22
te530,252821.51137155766,462706.61362844234,357764.06
te531,178281.63637155766,388166.73862844234,283224.2
te532,206130.19887155766,416015.30112844234,311072.75
te533,313720.82387155766,523605.92612844234,418663.38
te534,302606.01137155766,512491.11362844234,407548.56
te535,48573.27699655767,258458.37925344234,153515.83
te536,261662.35512155763,471547.45737844234,366604.9
te537,453439.51137155766,663324.6136284424,558382.06
te538,282234.54262155766,492119.64487844234,387177.1
te539,133946.33949655766,343831.44175344234,238888.89
te540,281001.54262155766,490886.64487844234,385944.1
te541,153496.15199655766,363381.25425344234,258438.7
te542,170353.35512155766,380238.45737844234,275295.9
te543,278152.26137155766,488037.36362844234,383094.8
te544,302451.19887155766,512336.30112844234,407393.75
te545,173601.26137155766,383486.36362844234,278543.8
te546,309304.23012155766,519189.33237844234,414246.78
te547,669453.0738715576,879338.1761284424,774395.6
te548,276686.48012155766,486571.58237844234,381629.03
te549,161561.57387155766,371446.67612844234,266504.12
te550,83388.38637155767,293273.48862844234,188330.94
te551,230254.79262155766,440139.89487844234,335197.34
te552,156834.13637155766,366719.23862844234,261776.69
te553,87544.88637155767,297429.98862844234,192487.44
te554,179275.10512155766,389160.20737844234,284217.66
te555,331121.85512155766,541006.9573784424,436064.4
te556,218783.98012155766,428669.08237844234,323726.53
te557,74006.96449655767,283892.06675344234,178949.52
te558,140373.80824655766,350258.91050344234,245316.36
te559,273846.85512155766,483731.95737844234,378789.4
te560,132379.24574655766,342264.34800344234,237321.8
te561,113670.93324655767,323556.03550344234,218613.48
te562,158825.69887155766,368710.80112844234,263768.25
te563,450323.13637155766,660208.2386284424,555265.7
te564,188140.26137155766,398025.36362844234,293082.8
te565,176251.44887155766,386136.55112844234,281194.0
te566,246833.32387155766,456718.42612844234,351775.88
te567,513140.26137155766,723025.3636284424,618082.8
te568,265809.32387155766,475694.42612844234,370751.88
te569,259816.23012155766,469701.33237844234,364758.78
te570,117090.38637155767,326975.48862844234,222032.94
te571,366606.91762155766,576492.0198784424,471549.47
te572,366788.82387155766,576673.9261284424,471731.38
te573,44071.52699655767,253956.62925344234,149014.08
te574,282305.79262155766,492190.89487844234,387248.34
te575,95756.76137155767,305641.86362844234,200699.31
te576,227433.19887155766,437318.30112844234,332375.75
te577,191366.38637155766,401251.48862844234,296308.94
te578,257179.10512155766,467064.20737844234,362121.66
te579,140100.68324655766,349985.78550344234,245043.23
te580,240251.48012155766,450136.58237844234,345194.03
te581,251629.85512155766,461514.95737844234,356572.4
